dataset,battery_id,cycle_idx,fusion_0,fusion_1,fusion_2,fusion_3,fusion_4,fusion_5,fusion_6,fusion_7,fusion_8,fusion_9,fusion_10,fusion_11,fusion_12,fusion_13,fusion_14,fusion_15
MIT,b2c13,499,0.33185846,0.3294319,0.54680383,0.24088505,0.45161116,0.26748234,0.32619667,1.275949,0.66601264,2.1941805,0.13600896,1.083951,0.4634117,1.1463442,0.25351965,0.5196129
MIT,b2c13,500,0.37034866,0.3443023,0.5836413,0.2578587,0.46560004,0.2767361,0.33801776,1.326503,0.6964134,2.2042243,0.12285237,1.132518,0.48215973,1.1948214,0.2655455,0.5665552
MIT,b2c13,501,0.44461527,0.4920754,0.79905546,0.43393984,0.49681205,0.4304853,0.35121936,1.6034958,0.7762114,2.383864,0.15800676,1.4111768,0.510383,1.5196762,0.2832339,0.67982465
MIT,b2c13,502,0.31130376,0.38516292,0.5786586,0.30841318,0.42975128,0.330125,0.3118899,1.32175,0.6241256,2.2048707,0.12747525,1.1562458,0.44022357,1.2184174,0.23903736,0.49816743
MIT,b2c13,503,0.30111054,0.377379,0.5527113,0.29305673,0.42682785,0.31647024,0.31356066,1.3453317,0.5955891,2.2062423,0.16804366,1.141114,0.42660367,1.2109976,0.23248427,0.45239997
MIT,b2c13,504,0.4672457,0.42970586,0.58918214,0.35486102,0.5476379,0.3631085,0.39531806,1.4256089,0.72751516,2.2405863,0.1502745,1.2226063,0.5253591,1.300383,0.28703547,0.54790044
MIT,b2c13,505,0.4210663,0.3006752,0.53616166,0.23784503,0.45829955,0.24004585,0.34546173,1.2244257,0.6376641,2.026939,0.2941839,1.0735605,0.46673602,1.115317,0.24682583,0.5576877
MIT,b2c13,506,0.26950356,0.44335252,0.96707505,0.39582106,0.30971947,0.36221176,0.22558336,1.5785651,0.6099073,2.2643116,0.34628063,1.4017606,0.28697574,1.4955325,0.16992916,0.65815187
MIT,b2c13,507,0.39701855,0.36076888,0.66127837,0.27065995,0.4819352,0.2860453,0.33812228,1.4407223,0.77533686,2.3077865,0.15760301,1.232607,0.5065438,1.2902225,0.28259137,0.6736513
MIT,b2c13,508,0.720886,0.544302,0.68674505,0.49486092,0.66849977,0.47071105,0.49404922,1.5830717,0.8519635,2.3344946,0.052574657,1.3827838,0.6246542,1.4765338,0.35807762,0.7418545
MIT,b2c13,509,1.0035224,0.69058204,0.928441,0.67324746,0.85067743,0.6102194,0.63136965,1.8273848,1.0923717,2.3090186,0.14271925,1.6358306,0.8077317,1.7599415,0.45740715,0.99968356
MIT,b2c13,510,0.71401215,0.51639295,0.6776229,0.4636157,0.6683761,0.4398723,0.49253693,1.5561268,0.8595549,2.240487,0.13822606,1.3555835,0.6261678,1.4441723,0.3584091,0.75656813
MIT,b2c13,511,0.7700282,0.5334702,0.69719833,0.48529693,0.7241748,0.45522603,0.5333378,1.5815876,0.93085754,2.2676892,0.1286737,1.3820759,0.68242913,1.4734253,0.39019454,0.794397
MIT,b2c13,512,0.70368963,0.6390435,0.8532869,0.6111266,0.67060286,0.5814229,0.5042746,1.8084838,0.8762599,2.4112263,0.20730987,1.6000421,0.66678476,1.7385304,0.36053622,0.7539891
MIT,b2c13,513,0.41385156,0.72019506,0.70253354,0.6584847,0.44405434,0.6639034,0.3067923,1.7859699,0.60270387,2.493307,0.11844882,1.5478445,0.41050354,1.6839888,0.24614374,0.48163497
MIT,b2c13,514,0.28025225,0.39349556,0.72603816,0.30769414,0.43054992,0.33479893,0.30924737,1.5069345,0.68633866,2.3818638,0.18238917,1.2894766,0.44054112,1.355004,0.2391755,0.5611821
MIT,b2c13,515,0.7843992,0.6060393,0.92643964,0.5855002,0.73456,0.5369745,0.5223246,1.8186375,1.0350714,2.4509122,0.11701605,1.6116879,0.7289851,1.7254891,0.40939286,0.9643482
MIT,b2c13,516,0.6798276,0.5773184,0.8947518,0.549856,0.6837949,0.50739104,0.4850689,1.7825354,0.9682794,2.4577258,0.12807456,1.5721703,0.6851472,1.6967031,0.37695608,0.8607639
MIT,b2c13,517,0.61824006,0.5982539,0.88812304,0.5687943,0.6262587,0.5335281,0.45722255,1.7809972,0.8735112,2.4125166,0.111971445,1.5779456,0.6306994,1.711841,0.3466076,0.7533495
MIT,b2c13,518,0.68735665,0.58022743,0.92146903,0.55596924,0.68159014,0.51627856,0.4847868,1.7986133,0.98423547,2.4786994,0.13657288,1.5895001,0.6798186,1.7082818,0.37908283,0.90685
MIT,b2c13,519,0.75313777,0.5963614,0.9282482,0.5736789,0.7111438,0.52670497,0.50647414,1.8283511,1.0098395,2.46381,0.16347343,1.6191138,0.7077501,1.7378894,0.39745727,0.9238353
MIT,b2c32,1,1.6150745,0.5897471,1.0232767,0.5812323,1.3118497,0.47965625,1.0207595,1.7813846,1.7145604,1.9721755,0.14019246,1.6140196,1.3646808,1.6996955,0.6947114,1.6895933
MIT,b2c32,2,1.551262,0.5812056,1.0365992,0.57510495,1.296893,0.46859673,0.9909779,1.7451744,1.7294351,1.8372674,0.17885773,1.5962678,1.3456153,1.6892449,0.67726207,1.6501197
MIT,b2c32,3,1.6456859,0.5645584,1.0992447,0.5617969,1.3330766,0.45132744,1.02777,1.8272749,1.7787205,1.9893261,0.14900194,1.658896,1.3957676,1.7381443,0.7080424,1.7794256
MIT,b2c32,4,1.6242797,0.5803524,1.0272593,0.57402074,1.3223501,0.4683023,1.0287602,1.7725661,1.7253578,1.9515039,0.14710753,1.6053559,1.376196,1.6935304,0.6972003,1.6927159
MIT,b2c32,5,1.5482329,0.57763886,1.0376353,0.5728559,1.2411356,0.46459433,0.9682301,1.7397724,1.6156901,1.8829483,0.1758173,1.5892448,1.279939,1.683458,0.64655566,1.596164
MIT,b2c32,6,1.6147645,0.570033,1.0536199,0.5665223,1.3104504,0.455678,1.0141058,1.7683136,1.7328926,1.9519627,0.14519148,1.6075125,1.3667331,1.6914319,0.6933397,1.7233171
MIT,b2c32,7,1.5617583,0.5724729,1.041466,0.5663221,1.2721215,0.46134776,0.9935415,1.7459855,1.6778858,1.9609549,0.16114011,1.5877005,1.3241342,1.6755666,0.6763831,1.671091
MIT,b2c32,8,1.5456543,0.5771255,1.042834,0.57247716,1.2244457,0.46323887,0.95772153,1.7413303,1.5918883,1.8090132,0.2870868,1.5908792,1.260729,1.6853186,0.64281845,1.5860281
MIT,b2c32,9,1.6478902,0.57689905,1.1292888,0.5725014,1.3356307,0.4631244,1.0285419,1.8674086,1.7869861,2.020476,0.15078612,1.6961933,1.3950903,1.775225,0.7108316,1.7934752
MIT,b2c32,10,1.6399026,0.56910014,1.1057779,0.56275415,1.3314188,0.45794833,1.0297965,1.8402743,1.7731106,2.0237646,0.14587134,1.671413,1.3911737,1.7500067,0.71026194,1.7739842
MIT,b2c32,11,1.5891194,0.5763586,1.0822725,0.57144064,1.3367774,0.46276405,1.0163356,1.7869648,1.7967273,1.8698936,0.1982298,1.6409209,1.3854293,1.7298781,0.7028895,1.7335153
MIT,b2c32,12,1.6361113,0.57836694,1.1343615,0.5737352,1.3276192,0.46518558,1.0237594,1.8654568,1.778832,2.03132,0.1465311,1.6959692,1.3854924,1.7766229,0.70871276,1.7858638
MIT,b2c32,13,1.5485868,0.58292353,1.0327144,0.57687765,1.2516217,0.47070542,0.97630477,1.7449307,1.6245217,1.9076581,0.15868379,1.5923524,1.2946266,1.6881247,0.65289956,1.5924861
MIT,b2c32,14,1.6159031,0.5772328,1.044244,0.5727498,1.34521,0.46346962,1.0333539,1.76543,1.7743402,1.8984646,0.17512368,1.6043097,1.4026538,1.6906848,0.70868117,1.7109245
MIT,b2c32,15,1.6426388,0.5772267,1.0995971,0.5727784,1.3335652,0.4631827,1.029903,1.8618324,1.7686588,2.0165963,0.16758852,1.6813643,1.390939,1.7741249,0.70743036,1.7476456
MIT,b2c32,16,1.5800766,0.5645418,1.0632229,0.5603029,1.3113475,0.45127824,1.0070372,1.7550862,1.7402033,1.7770493,0.165764,1.6122348,1.3515927,1.6987065,0.68731123,1.6912436
MIT,b2c32,17,1.6031508,0.57437325,1.0499095,0.5707912,1.3007784,0.45906928,1.013765,1.7632564,1.7003503,1.9235699,0.18390095,1.6016008,1.3516306,1.6947584,0.68503433,1.668141
MIT,b2c32,18,1.642401,0.5812458,1.1218001,0.5748694,1.3354214,0.46997824,1.0313052,1.8679522,1.7795208,2.060464,0.14110225,1.6974531,1.3928773,1.7777287,0.7144653,1.7777946
MIT,b2c32,19,1.6288614,0.576502,1.1397586,0.5717274,1.3210118,0.46263945,1.0184402,1.8646909,1.7737328,2.0345142,0.15802307,1.6952302,1.3782578,1.7758255,0.7047787,1.7848983
MIT,b2c32,20,1.6426506,0.5778399,1.1137832,0.5738714,1.3296552,0.46370754,1.0224136,1.8608313,1.777833,2.0167518,0.15447675,1.6846414,1.386619,1.7698331,0.7047877,1.7798142
MIT,b2c32,21,1.5503825,0.58154154,1.032333,0.57507074,1.253618,0.4682935,0.9751526,1.7441794,1.62608,1.9320533,0.15034685,1.5917816,1.2865465,1.6872292,0.6550206,1.6015128
MIT,b2c32,22,1.5381491,0.5826756,1.0337619,0.576732,1.218394,0.4706684,0.95525914,1.7435892,1.5797986,1.834592,0.09554099,1.5914295,1.2524617,1.6871061,0.6406382,1.5709308
MIT,b2c32,23,1.6317284,0.5764959,1.0873126,0.5717124,1.3217914,0.4620436,1.0220841,1.8129356,1.7573353,2.004496,0.14060369,1.6450806,1.3789252,1.7310836,0.7043684,1.7599546
MIT,b2c32,24,1.5447763,0.5788503,1.0283756,0.5720018,1.2429208,0.46605814,0.9679592,1.7377696,1.5979674,1.9064395,0.21954747,1.5858197,1.26595,1.6805158,0.64727724,1.598291
MIT,b2c32,25,1.6622058,0.57667357,1.0527093,0.5711776,1.3449842,0.46465698,1.0487738,1.8463997,1.7566936,1.9936877,0.16833797,1.6702992,1.4032869,1.7613026,0.7148005,1.7199684
MIT,b2c32,26,1.5961648,0.57397497,1.0458384,0.57035965,1.2990274,0.45925876,1.0062265,1.7513492,1.7116613,1.9527096,0.14334722,1.5928274,1.3512989,1.68405,0.68655825,1.6934735
MIT,b2c32,27,1.6111673,0.58524853,1.1359004,0.5784199,1.3688396,0.47269818,1.042294,1.8624427,1.8474562,1.9523124,0.26594567,1.7008142,1.412574,1.7935547,0.72327065,1.7866821
MIT,b2c32,28,1.596724,0.5748294,1.0340185,0.5701138,1.3022666,0.46164456,1.0126499,1.7424421,1.705484,1.9521041,0.1398046,1.5852444,1.35431,1.6784146,0.6885864,1.6754574
MIT,b2c32,29,1.6238271,0.5778244,1.0846776,0.5733721,1.3161813,0.46390048,1.0162429,1.8131223,1.7514132,2.0042408,0.14198118,1.6437712,1.3711833,1.7316012,0.7004215,1.7517488
MIT,b2c32,30,1.5624783,0.58592874,1.0240139,0.577728,1.2811311,0.47471467,0.99482745,1.7484839,1.6758587,1.9832733,0.14181107,1.5918022,1.3250833,1.6869643,0.6797273,1.642226
MIT,b2c32,31,1.5951694,0.57899725,1.0335294,0.5736296,1.3034341,0.4660646,1.0143684,1.7464142,1.6995414,1.9548488,0.13871914,1.5897081,1.353622,1.6841601,0.6883825,1.6617137
MIT,b2c32,32,1.596459,0.57772636,1.0435224,0.5724195,1.2997425,0.46309555,1.0097367,1.7490236,1.7055756,1.960445,0.13360935,1.593082,1.3510498,1.6875094,0.6899697,1.6814566
MIT,b2c32,33,1.5442057,0.58284765,1.0310695,0.57577795,1.2286791,0.46994922,0.96375674,1.7512773,1.589851,1.8736367,0.3436298,1.5961069,1.2633877,1.6934838,0.64784676,1.5728405
MIT,b2c32,34,1.5379837,0.58463323,1.0335076,0.5776893,1.2604159,0.47244835,0.9766995,1.74737,1.6517444,1.9418063,0.106427744,1.5946481,1.3006839,1.690076,0.6628744,1.6007501
MIT,b2c32,35,1.6360464,0.5815413,1.0850607,0.57479304,1.3308825,0.46947083,1.0273468,1.859134,1.762832,2.0466437,0.15121053,1.678026,1.3847426,1.7706603,0.708119,1.7354697
MIT,b2c32,36,1.5811903,0.58100176,1.0257583,0.57399285,1.2956226,0.46903145,1.0080484,1.7427778,1.680353,1.9675891,0.14404818,1.5875609,1.3417145,1.6818484,0.6831286,1.6355178
MIT,b2c32,37,1.548162,0.57514644,1.0419558,0.5702525,1.2328744,0.4606642,0.96772325,1.7515383,1.6047981,1.8779688,0.34505746,1.5971444,1.2725041,1.6992553,0.6505363,1.5891172
MIT,b2c32,38,1.5867572,0.57408243,1.045427,0.57022154,1.3018135,0.45917305,1.0114269,1.7419623,1.7079554,1.9733397,0.13266733,1.5895785,1.3534623,1.6842057,0.6902779,1.6690232
MIT,b2c32,39,1.6385578,0.57690907,1.088827,0.5714249,1.333077,0.46276954,1.0310973,1.856065,1.7637286,2.037933,0.16372406,1.6789212,1.3882059,1.7717907,0.7105195,1.7331697
MIT,b2c32,40,1.5980641,0.56494105,1.0484937,0.56182027,1.3069149,0.45225644,1.013779,1.7673613,1.7227454,1.9973917,0.16306871,1.6067259,1.3614228,1.6937567,0.69452125,1.6874865
MIT,b2c32,41,1.5537348,0.58397204,1.0237801,0.5766905,1.2771775,0.47269017,0.99738264,1.7427967,1.6591442,1.990594,0.17000076,1.5880997,1.3198423,1.6843038,0.6783719,1.5999825
MIT,b2c32,42,1.5620947,0.5811962,1.0295447,0.5747917,1.281173,0.46899033,0.9971973,1.7420449,1.6804252,1.9868941,0.13728121,1.5885246,1.3266537,1.6840574,0.68482345,1.6452595
MIT,b2c32,43,1.58921,0.5800097,1.0777724,0.5745428,1.2995622,0.46749333,1.0046723,1.7995807,1.7285498,2.029134,0.14729804,1.6315252,1.3496846,1.7211251,0.69445693,1.720987
MIT,b2c32,44,1.5607816,0.57905453,1.011775,0.57149917,1.2913262,0.46888483,1.0123783,1.7280391,1.6625959,1.9738787,0.15996583,1.5739523,1.333329,1.6698018,0.6865875,1.5894061
MIT,b2c32,45,1.5610532,0.58526766,1.0318902,0.5785814,1.2837265,0.4740802,1.00089,1.7481624,1.6629623,1.972845,0.1589249,1.5918671,1.3248819,1.6891549,0.68027496,1.6069477
MIT,b2c32,46,1.5944417,0.57567036,1.0386899,0.57122403,1.3116452,0.46169412,1.0196927,1.740535,1.7166641,1.9900985,0.12743059,1.5887166,1.3643637,1.683411,0.6994757,1.6736051
MIT,b2c32,47,1.5310125,0.579934,1.0079933,0.5721553,1.2682796,0.47059336,0.9961652,1.7266086,1.6290315,1.9768732,0.20915756,1.5717387,1.3070711,1.6682837,0.6735091,1.554614
MIT,b2c32,48,1.5517163,0.5718484,1.0180879,0.56629294,1.2791686,0.4603835,0.99802923,1.7211539,1.6742826,1.9971193,0.14155938,1.5709381,1.3282067,1.6647335,0.6840703,1.6322573
MIT,b2c32,49,1.5498478,0.55890346,1.0134333,0.5564265,1.2783911,0.44839332,1.0032091,1.6973554,1.6515039,1.9455165,0.1964819,1.5495812,1.3265932,1.6409067,0.67854714,1.5841197
MIT,b2c32,50,1.5643964,0.56900036,0.99580795,0.5632597,1.3112512,0.46080163,1.0277009,1.703023,1.6812718,1.9898169,0.13435003,1.5526915,1.3578485,1.6459938,0.6982753,1.5964547
MIT,b2c32,51,1.5468674,0.5687831,1.0135003,0.5632021,1.2498461,0.45719653,0.98300123,1.7174673,1.6074802,1.8837253,0.34543884,1.5669076,1.2858106,1.6601187,0.66309595,1.5694882
MIT,b2c32,52,1.5964524,0.57135594,1.0902929,0.56662214,1.3187387,0.459422,1.0185778,1.8417804,1.7507416,2.0628479,0.16473141,1.6649222,1.3684677,1.7595979,0.7080782,1.7090578
MIT,b2c32,53,1.5445541,0.5812057,1.010893,0.57322794,1.2929579,0.47171563,1.0091934,1.7283396,1.6799364,2.018592,0.13107319,1.5745834,1.3343011,1.6710948,0.6955229,1.6124939
MIT,b2c32,54,1.5408356,0.5618087,1.0108334,0.55782723,1.2846518,0.45138097,1.0015994,1.6999636,1.6805923,1.9899569,0.13871527,1.5530727,1.3302974,1.6445972,0.6897938,1.6207588
MIT,b2c32,55,1.5631026,0.55857146,1.0320354,0.5554374,1.3045822,0.44670266,1.0127151,1.724769,1.7199287,2.01447,0.14722064,1.5691315,1.3551629,1.6522595,0.6987264,1.6731822
MIT,b2c32,56,1.5290592,0.5742342,0.9939444,0.56715465,1.2845725,0.4670715,1.0034499,1.7077627,1.6635834,2.0187244,0.14349449,1.5562781,1.3247322,1.6509854,0.68899035,1.5904095
MIT,b2c32,57,1.5714519,0.57379234,1.0297761,0.56806034,1.3168116,0.46335387,1.0251284,1.7651024,1.7198514,2.0473936,0.15377308,1.6013532,1.3625754,1.6912378,0.70693445,1.6492476
MIT,b2c32,58,1.5374416,0.5887699,1.0241838,0.58134997,1.2847208,0.4792384,1.0050718,1.7466868,1.6581292,2.0328197,0.15761085,1.5919235,1.3190024,1.6889105,0.6886403,1.5782924
MIT,b2c32,59,1.5334103,0.5899118,1.0221927,0.58165735,1.266706,0.47939926,0.9934382,1.7484579,1.6248183,1.9867634,0.16848065,1.5935205,1.2970786,1.6908545,0.67453706,1.5641971
MIT,b2c32,60,1.5330703,0.5875912,1.0382679,0.58144134,1.2808967,0.4762139,0.99642366,1.7529815,1.6796844,2.0407317,0.13888253,1.5979522,1.3194007,1.6959352,0.69049966,1.623453
MIT,b2c32,61,1.5267646,0.58855796,1.0331367,0.58196944,1.2759085,0.47781807,0.9964212,1.7512573,1.6718771,2.0727282,0.13646665,1.5955269,1.3156058,1.6942241,0.6893643,1.6109985
MIT,b2c32,62,1.5529257,0.58659,1.0258644,0.57865167,1.2986443,0.47491288,1.0178664,1.7475462,1.6764898,2.0447602,0.15752682,1.5922077,1.335958,1.6894221,0.69636613,1.5938452
MIT,b2c32,63,1.5467362,0.56384706,1.0058919,0.5589464,1.30893,0.45393142,1.0221126,1.7019578,1.6925675,2.0304332,0.13002941,1.5530951,1.3519212,1.6457409,0.70110095,1.6091801
MIT,b2c32,64,1.5398972,0.5779674,1.0034024,0.56946045,1.2905766,0.46860686,1.0138186,1.7211664,1.6596818,2.0620751,0.15503545,1.567526,1.32775,1.6632744,0.6917499,1.5710742
MIT,b2c32,65,1.51822,0.5807676,1.018896,0.5738245,1.2416865,0.47133285,0.97674936,1.7302784,1.5917298,1.9379077,0.29668754,1.5770679,1.267908,1.6732882,0.66272473,1.543906
MIT,b2c32,66,1.5828884,0.58479017,1.1301825,0.57828635,1.3215641,0.47369504,1.0186938,1.8611875,1.7695003,2.1421123,0.1434772,1.6884423,1.3658116,1.7714249,0.7174917,1.7452186
MIT,b2c32,67,1.5628625,0.5948011,1.0639011,0.5850961,1.3679001,0.4869026,1.0476102,1.8042047,1.8081186,2.065307,0.22601005,1.6514621,1.4014311,1.744763,0.73220414,1.6907837
MIT,b2c32,68,1.5561267,0.5508811,1.0236914,0.5487556,1.3076535,0.44042945,1.0208702,1.7176343,1.7174537,2.060551,0.163312,1.5627105,1.3601177,1.6479287,0.7054131,1.64255
MIT,b2c32,69,1.5252911,0.5594767,1.0093751,0.5559324,1.2584584,0.44923186,0.99130654,1.6956307,1.6138614,2.026788,0.05539322,1.5491421,1.2896931,1.6403413,0.67228484,1.5535469
MIT,b2c32,70,1.5359185,0.5788307,0.99865115,0.5700514,1.2821251,0.46983525,1.0045065,1.7206349,1.6676804,2.1068408,0.12916023,1.5678252,1.3243012,1.6626952,0.6924572,1.6003342
MIT,b2c32,71,1.546262,0.5926964,1.0236163,0.58489233,1.2972413,0.4831948,1.0129613,1.7525781,1.6861551,2.0888867,0.12848596,1.5969086,1.3342746,1.6948898,0.7008969,1.6165099
MIT,b2c32,72,1.531328,0.5600347,1.0155406,0.5559437,1.2674131,0.44891894,1.001352,1.7383776,1.6320691,2.0186183,0.31890255,1.5896783,1.3086023,1.6874528,0.68071043,1.5654353
MIT,b2c32,73,1.509068,0.5827152,1.0002495,0.57366157,1.2335553,0.47474504,0.97079384,1.7238661,1.5760698,2.0903323,0.052691683,1.5695671,1.2581974,1.6661133,0.6567012,1.5249739
MIT,b2c32,74,1.5577285,0.57110614,1.0786247,0.56645733,1.3304683,0.46077418,1.0219065,1.7968951,1.7583454,1.9398428,0.35556558,1.6406353,1.3596567,1.7365032,0.709073,1.6813284
MIT,b2c32,75,1.5180157,0.5709944,1.0242555,0.56593883,1.2598168,0.45954987,0.98328316,1.7216245,1.6267432,2.0247362,0.07101845,1.570621,1.2878575,1.6652551,0.6727808,1.5560977
MIT,b2c32,76,1.5256523,0.5752389,1.0112531,0.56776196,1.2821599,0.4643013,0.998351,1.7219069,1.6580635,2.0748363,0.09762538,1.5692176,1.319834,1.664861,0.68024045,1.5808774
MIT,b2c32,77,1.5301269,0.5731516,1.0204723,0.56689125,1.2537022,0.46132648,0.9843156,1.7238145,1.6157222,2.0318615,0.16325003,1.5721332,1.2860962,1.6671506,0.66875505,1.5700612
MIT,b2c32,78,1.5347072,0.57307434,1.010883,0.56696874,1.2561028,0.46251878,0.9886946,1.7188852,1.6078248,2.0728164,0.056278463,1.568692,1.2846024,1.6624312,0.6706305,1.5533246
MIT,b2c32,79,1.5369855,0.5896851,1.0188361,0.5808236,1.2778282,0.47960716,0.997352,1.746956,1.6678936,2.1252737,0.1263098,1.5921652,1.3155265,1.6885352,0.6898058,1.6105456
MIT,b2c32,80,1.5331856,0.56882584,1.0171974,0.56300306,1.2658652,0.45680252,0.99461305,1.7164248,1.6335068,2.0483992,0.07293437,1.5663476,1.2959399,1.6598315,0.67428,1.5625263
MIT,b2c32,81,1.5229156,0.58259207,1.030779,0.5755953,1.228446,0.4703247,0.9624155,1.7429061,1.5901709,2.055242,0.09067831,1.5882527,1.2543273,1.6858337,0.65381753,1.5621382
MIT,b2c32,82,1.5415802,0.5799402,1.0094942,0.57144344,1.2736197,0.46960136,1.0002786,1.7279238,1.6442423,2.0997133,0.16163106,1.5739299,1.3131051,1.6697569,0.68070203,1.571033
MIT,b2c32,83,1.5265073,0.58843696,1.0222473,0.58026934,1.2806599,0.47780266,0.99533594,1.7466109,1.6628485,2.0881643,0.08955553,1.5912449,1.315154,1.689093,0.6785646,1.5795552
MIT,b2c32,84,1.5417534,0.57370216,1.0175194,0.5673368,1.2820836,0.46245277,0.99965364,1.7221662,1.6632577,2.1136863,0.13017756,1.5699987,1.3224857,1.6656522,0.6819847,1.5990262
MIT,b2c32,85,1.5290414,0.58543444,1.0264808,0.57756317,1.2481238,0.47350633,0.9823277,1.7456481,1.6057798,2.0348043,0.06273434,1.5907816,1.2749311,1.6881031,0.66751313,1.5576495
MIT,b2c32,86,1.5244638,0.5599769,1.0135201,0.5563762,1.2747755,0.44873998,0.99262816,1.6985734,1.6631494,2.066954,0.078711174,1.5518274,1.3132366,1.6435993,0.6785134,1.5809425
MIT,b2c32,87,1.5615857,0.57813746,1.097099,0.57042533,1.2879987,0.46876213,0.9944626,1.8296353,1.7232032,2.2299747,0.1424113,1.6573656,1.3333341,1.7414582,0.6935187,1.7063692
MIT,b2c32,88,1.526655,0.58124477,1.0186536,0.57312816,1.236309,0.47001487,0.9697963,1.7359102,1.589421,2.1161177,0.054914307,1.5820546,1.2619965,1.6779163,0.6564257,1.5518367
MIT,b2c32,89,1.534081,0.58084345,1.0310701,0.5740052,1.2371019,0.4680636,0.9716394,1.7418715,1.5966247,2.0050175,0.074237205,1.5879316,1.2654688,1.6846335,0.6573322,1.5664374
MIT,b2c32,90,1.5761048,0.5931008,1.0947274,0.58430684,1.2937746,0.48368305,0.9977852,1.8708688,1.7222232,2.2335253,0.1476153,1.6871047,1.3365982,1.7842995,0.6944182,1.6923641
MIT,b2c32,91,1.5483471,0.5851862,1.0274941,0.57766694,1.2814335,0.47368523,0.99773824,1.745085,1.6750836,2.1391234,0.11966486,1.5897431,1.3219464,1.6875278,0.6872161,1.6241881
MIT,b2c32,92,1.510553,0.57074547,1.0205572,0.56519055,1.2443678,0.45935634,0.96590286,1.7188177,1.6325456,2.0992856,0.09855175,1.5680484,1.2851583,1.6627258,0.65906954,1.572207
MIT,b2c32,93,1.5143707,0.5946001,1.0141926,0.58489746,1.2206335,0.48534226,0.95989746,1.7521048,1.5669605,2.049487,0.056768265,1.5951147,1.2457634,1.6928331,0.6484171,1.5317333
MIT,b2c32,94,1.5189728,0.58691096,1.0270374,0.5790296,1.2511084,0.47597697,0.97236425,1.7464321,1.6437287,2.146285,0.13674292,1.5909303,1.2883283,1.6888031,0.66874194,1.6036103
MIT,b2c32,95,1.5244849,0.5836466,1.0309823,0.5763827,1.2392737,0.4714733,0.9739374,1.7454535,1.5969695,2.0249686,0.05505669,1.5901881,1.265317,1.6878663,0.6610637,1.5575638
MIT,b2c32,96,1.52233,0.58902687,1.0012046,0.5794353,1.247404,0.4815241,0.97911555,1.733116,1.6081336,2.1272793,0.15878959,1.5770282,1.2844517,1.6750766,0.6635449,1.5439426
MIT,b2c32,97,1.5338483,0.57586217,1.0077287,0.5684776,1.2642534,0.46557757,0.98527443,1.7213962,1.6528046,2.136291,0.13230264,1.5692165,1.3068767,1.6643074,0.6758963,1.6058322
MIT,b2c32,98,1.5315474,0.5810592,1.023289,0.5742247,1.2393851,0.4696267,0.9749478,1.7378068,1.5946754,2.0962257,0.0475862,1.5838842,1.2675325,1.6803806,0.65896386,1.5562128
MIT,b2c32,99,1.5333399,0.59217584,1.0155799,0.5832339,1.2541614,0.48298332,0.9811354,1.7505339,1.6239977,2.1498709,0.16571598,1.5930814,1.291601,1.6900727,0.6671536,1.5647674
MIT,b2c32,100,1.5404043,0.5711973,1.0202485,0.56560004,1.2664838,0.45958012,0.9905489,1.7211587,1.6451226,2.1215928,0.152411,1.5691293,1.3071362,1.6641899,0.6736946,1.5830785
MIT,b2c32,101,1.5152543,0.56443465,1.0029205,0.5580942,1.2196198,0.45405564,0.9561598,1.7010183,1.5716958,2.1237173,0.053856656,1.551187,1.2501217,1.6444106,0.6441291,1.5392331
MIT,b2c32,102,1.547322,0.5908217,1.0165755,0.5820767,1.2629473,0.48098767,0.9838053,1.748575,1.6466064,2.1686602,0.111972496,1.5927469,1.3035285,1.688995,0.6762842,1.6129657
MIT,b2c32,103,1.5332575,0.5796306,1.0212047,0.5725209,1.2296863,0.4678767,0.96563286,1.7357306,1.5850158,2.0357535,0.07131717,1.5825104,1.2591289,1.677949,0.65184814,1.5613539
MIT,b2c32,104,1.5354608,0.5716759,1.0212815,0.5660636,1.2588258,0.45995626,0.98620194,1.7223043,1.6317587,2.1240711,0.16254185,1.5699816,1.3000522,1.6656883,0.6684395,1.5719913
MIT,b2c32,105,1.5110512,0.58011496,1.0054302,0.5713047,1.203326,0.47072303,0.944643,1.7255865,1.5501324,2.0414846,0.25017804,1.5704042,1.2311292,1.6674933,0.6340789,1.5305569
MIT,b2c32,106,1.539716,0.57767797,1.0191376,0.57069516,1.264926,0.46675628,0.9878422,1.7287912,1.6392736,2.128392,0.14155723,1.5749142,1.3031058,1.6716516,0.671204,1.5808281
MIT,b2c32,107,1.5668852,0.59449273,1.0990772,0.5856548,1.2794156,0.485331,0.9827139,1.8655792,1.7133462,2.2588813,0.13467705,1.6859162,1.3220764,1.7742795,0.68454814,1.7028137
MIT,b2c32,108,1.5426395,0.5913308,1.0242326,0.58282924,1.267752,0.48070604,0.9848045,1.7514194,1.6510714,2.1553686,0.11762293,1.5957177,1.3064826,1.6934313,0.6740976,1.604187
MIT,b2c32,109,1.5723785,0.57635957,1.0843693,0.5692845,1.2873219,0.46625364,0.9906505,1.8296254,1.7212158,2.2333555,0.13777089,1.6509712,1.3330352,1.7416339,0.6883423,1.7054582
MIT,b2c32,110,1.5065423,0.5963414,1.020927,0.5869726,1.205348,0.48710424,0.94244874,1.7560059,1.5568283,2.1113825,0.15972047,1.5982131,1.2322569,1.6972028,0.63766855,1.5406455
