dataset,battery_id,cycle_idx,fusion_0,fusion_1,fusion_2,fusion_3,fusion_4,fusion_5,fusion_6,fusion_7,fusion_8,fusion_9,fusion_10,fusion_11,fusion_12,fusion_13,fusion_14,fusion_15
MIT,b2c32,354,0.6656807,0.3399087,0.788278,0.3714379,0.5795364,0.40197307,0.51677465,0.21415234,0.53228635,0.1390426,0.024244342,0.4104725,0.3257555,0.0,0.49354565,0.65438044
MIT,b2c32,355,0.6468043,0.35492694,0.75227845,0.41264245,0.54919475,0.30202603,0.48453894,0.11170989,0.5080271,0.01082979,0.006038509,0.33530295,0.30796468,2.4242301e-05,0.47369164,0.6277785
MIT,b2c32,356,0.76351523,0.34916416,0.88048875,0.3884136,0.6212096,0.2885627,0.5524025,0.11540076,0.58729213,0.010457983,0.013841259,0.32200077,0.36964667,0.002275425,0.5389619,0.7243611
MIT,b2c32,357,0.6335664,0.33646432,0.7392689,0.37719142,0.52863395,0.3125592,0.47876716,0.13497874,0.5073067,0.04296895,0.0038328583,0.33697903,0.2956505,2.0540401e-06,0.46489003,0.6136294
MIT,b2c32,358,0.7532235,0.3522622,0.87155443,0.39398313,0.6142191,0.29180878,0.54300636,0.115726925,0.5792959,0.0128521975,0.014700349,0.32519096,0.36120424,0.0020665682,0.5303218,0.71554625
MIT,b2c32,359,0.62656474,0.34730452,0.7289978,0.39851078,0.5157643,0.29364914,0.4645175,0.10990391,0.49973273,0.013685768,0.0,0.32402286,0.2891159,0.0,0.453787,0.60216147
MIT,b2c32,360,0.62850195,0.33350128,0.7319747,0.37787738,0.5184263,0.3005308,0.47138014,0.12267767,0.5043739,0.031700376,0.0,0.32635432,0.28971753,2.456152e-05,0.45954108,0.6056372
MIT,b2c32,361,0.62597674,0.34912997,0.7277824,0.40046406,0.51525545,0.2937972,0.4629435,0.109571666,0.49842203,0.012278387,0.0,0.3246641,0.28930703,0.0,0.4529277,0.60134435
MIT,b2c32,362,0.6270983,0.34480405,0.727619,0.39398658,0.5152204,0.28744593,0.4662996,0.10707848,0.4999255,0.011863666,0.0,0.3184812,0.29012,0.0,0.4558046,0.60271746
MIT,b2c32,363,0.62845397,0.34007278,0.729687,0.38760298,0.5163361,0.2854587,0.47149947,0.10819816,0.5047822,0.013908292,0.0,0.31577504,0.2906662,3.2145097e-05,0.4610677,0.60440886
MIT,b2c32,364,0.68214035,0.35586074,0.7935325,0.4091883,0.5529215,0.29929683,0.4936211,0.1099135,0.52695334,0.012967192,0.012903427,0.3345589,0.32048583,3.7201104e-07,0.47730082,0.64706063
MIT,b2c32,365,0.63456297,0.35605496,0.7410741,0.40741798,0.5279207,0.29497832,0.46799526,0.10733431,0.5021183,0.012462459,0.0,0.32821885,0.29280686,1.6887781e-05,0.4590731,0.6132373
MIT,b2c32,366,0.68216157,0.35542697,0.79316276,0.40838364,0.5532716,0.29868934,0.4940498,0.110126905,0.5270114,0.012555872,0.013043625,0.33393243,0.32049066,5.3547494e-05,0.47816238,0.64719427
MIT,b2c32,367,0.68041563,0.35174882,0.7864857,0.40108454,0.551533,0.29377675,0.49850288,0.109715484,0.5312615,0.012403363,0.012735265,0.3294161,0.324307,0.00013703904,0.48066384,0.64795744
MIT,b2c32,368,0.6801042,0.35225436,0.7864821,0.40256608,0.55119944,0.29372284,0.4976709,0.10951707,0.53001046,0.01193623,0.012760991,0.32954988,0.32343507,0.00018691868,0.48010048,0.646947
MIT,b2c32,369,0.7865323,0.33573395,0.9018176,0.37684032,0.63244885,0.3252871,0.5714761,0.13139212,0.6202873,0.056915402,0.015395829,0.3622198,0.38657975,0.0006187484,0.5698925,0.7576021
MIT,b2c32,370,0.6305425,0.33309677,0.7348751,0.37730035,0.5204004,0.30059683,0.47239682,0.12347042,0.5057627,0.03319691,0.0,0.3263411,0.29082572,0.0,0.46054733,0.6077917
MIT,b2c32,371,0.6834388,0.35231295,0.7900856,0.4022432,0.5539437,0.29388985,0.49999908,0.10987625,0.5325016,0.012475647,0.012758123,0.3297543,0.3254734,0.00020090066,0.4824218,0.6502049
MIT,b2c32,372,0.6746398,0.35482925,0.78389543,0.40782604,0.5465336,0.2987685,0.48816794,0.11008048,0.5200062,0.0117098335,0.013192184,0.33428803,0.3171035,5.4982822e-05,0.47243676,0.6391553
MIT,b2c32,373,0.7316699,0.3517393,0.847856,0.39567345,0.59576625,0.29015964,0.5304116,0.112449214,0.5661229,0.012842328,0.01382255,0.32488677,0.35018605,0.0016698157,0.5159436,0.6953035
MIT,b2c32,374,0.62637013,0.3482842,0.72807777,0.39997643,0.51565766,0.2944218,0.4642722,0.110304974,0.4992717,0.012546891,0.0,0.32515338,0.2894236,0.0,0.4541201,0.6015292
MIT,b2c32,375,0.6816948,0.3558345,0.79133934,0.40867808,0.55227,0.29801604,0.49377713,0.10929504,0.526699,0.011651699,0.0129076,0.33372653,0.32120514,2.5454974e-05,0.47783706,0.6466369
MIT,b2c32,376,0.64384454,0.34661973,0.7479109,0.40128815,0.5433305,0.29592925,0.485971,0.11282159,0.5098556,0.013384605,0.0042477073,0.32738885,0.30502266,0.0,0.4742794,0.6260671
MIT,b2c32,377,0.71244645,0.3527061,0.82691085,0.40003031,0.578653,0.29596815,0.51528543,0.11338829,0.54917324,0.013878267,0.01365464,0.32973087,0.33791816,0.0010185135,0.49915856,0.675521
MIT,b2c32,378,0.6708899,0.3566678,0.7792103,0.40948647,0.54374933,0.29746047,0.485981,0.108736075,0.51813716,0.010720178,0.013128086,0.333898,0.31574497,0.0,0.4707226,0.6365696
MIT,b2c32,379,0.68329245,0.3513888,0.7904426,0.40096915,0.5536633,0.29488596,0.5001329,0.11028805,0.5327914,0.013328062,0.012690656,0.33003014,0.32466602,0.000192715,0.48191983,0.65001905
MIT,b2c32,380,0.64703995,0.3603678,0.75463164,0.41718438,0.5451062,0.3028618,0.47759652,0.10833267,0.50516135,0.011557251,0.004107865,0.33672273,0.30348584,0.0,0.46938187,0.62555957
MIT,b2c32,381,0.769077,0.3500034,0.88977295,0.39043796,0.6267988,0.2912325,0.5561451,0.11663021,0.5920879,0.014067008,0.014106162,0.32336548,0.3697469,0.0024451585,0.5412004,0.7295357
MIT,b2c32,382,0.7051789,0.35152993,0.81803113,0.39877266,0.57234263,0.29475838,0.51285434,0.11210585,0.5464188,0.013247489,0.013236628,0.32850564,0.33442888,0.00092915294,0.49517417,0.669086
MIT,b2c32,383,0.68618345,0.35321045,0.7978423,0.4051063,0.55598074,0.30188787,0.4969932,0.11310942,0.52931905,0.015148149,0.012947247,0.33514655,0.3220299,4.4622408e-05,0.47906125,0.65011877
MIT,b2c32,384,0.6769699,0.35243538,0.7871495,0.40276566,0.54475075,0.29623643,0.49100754,0.10816136,0.5236101,0.012680249,0.012865392,0.33023524,0.31441784,9.432847e-05,0.4711522,0.6416964
MIT,b2c32,385,0.7436796,0.35126933,0.862426,0.39481857,0.6053631,0.29296353,0.5382874,0.115183026,0.5739618,0.013855159,0.014093833,0.32578468,0.3551572,0.0021154538,0.522161,0.7050397
MIT,b2c32,386,0.7462815,0.34849557,0.86228144,0.3894183,0.6068937,0.28820515,0.54229707,0.11418836,0.5764515,0.011237345,0.013846707,0.32122833,0.3591863,0.0020258422,0.52741605,0.70803833
MIT,b2c32,387,0.67919403,0.35407847,0.78555876,0.40270936,0.5522771,0.29420856,0.49694794,0.109926775,0.52975976,0.0136713935,0.013405545,0.33076316,0.32336804,6.9212574e-06,0.4808166,0.6490982
MIT,b2c32,388,0.760849,0.34777665,0.87984955,0.38694194,0.6209341,0.28907365,0.5520185,0.1175092,0.58775264,0.013698583,0.014556726,0.32156044,0.36701882,0.0017924127,0.5394157,0.7253009
MIT,b2c32,389,0.73662704,0.34157524,0.8452566,0.38117227,0.5958916,0.28760198,0.5402391,0.114983425,0.5754443,0.014773666,0.0123879565,0.3229274,0.36078796,0.00073104264,0.5306966,0.70510566
MIT,b2c32,390,0.67548037,0.34075502,0.77425295,0.37411827,0.5516505,0.32470635,0.48865432,0.13674596,0.5239993,0.07253143,0.018501084,0.364378,0.34797704,5.0645513e-06,0.50066036,0.66429716
MIT,b2c32,391,0.6842938,0.35555965,0.7960028,0.4089196,0.5550714,0.30050296,0.4957143,0.11131348,0.52831507,0.0146510005,0.012902759,0.33525085,0.32146966,2.5215815e-05,0.47895327,0.64906263
MIT,b2c32,392,0.76144785,0.3537423,0.87983626,0.39486584,0.6209825,0.29064298,0.54740405,0.1148234,0.58417505,0.010445063,0.015000698,0.3245072,0.36701402,0.0029465065,0.53498304,0.72181
MIT,b2c32,393,0.7646394,0.35271108,0.88457656,0.39377686,0.6234958,0.29189515,0.5504459,0.115596086,0.5873434,0.011637564,0.0150132235,0.32472447,0.36779964,0.0028881973,0.53660756,0.724694
MIT,b2c32,394,0.6269329,0.34850693,0.7286026,0.39982063,0.5159351,0.2930798,0.46401703,0.10938763,0.4997161,0.0118101295,0.0,0.32409438,0.28981715,0.0,0.45414093,0.60221696
MIT,b2c32,395,0.6887818,0.35452244,0.80003405,0.40465394,0.55854124,0.29611585,0.49877414,0.11018545,0.5321006,0.012022758,0.013427445,0.33118987,0.32533562,0.00033327303,0.48284787,0.6537907
MIT,b2c32,396,0.76745296,0.34836745,0.88659966,0.38827297,0.62497234,0.28868434,0.55582654,0.11568632,0.59172124,0.0121883415,0.014052396,0.32137254,0.37009907,0.0023617859,0.5416526,0.7284334
MIT,b2c32,397,0.76423645,0.3523243,0.88362765,0.39310023,0.62310183,0.2909048,0.55069697,0.11533644,0.58804905,0.010909506,0.014925497,0.32405007,0.36794332,0.0029013318,0.5372944,0.7245445
MIT,b2c32,398,0.6209765,0.347489,0.72141665,0.39830986,0.51039815,0.29035845,0.4603949,0.107817486,0.49539158,0.010994074,0.0,0.32184097,0.2874031,4.6482655e-06,0.45025674,0.5966785
MIT,b2c32,399,0.74803215,0.3347837,0.85766864,0.37246457,0.60632074,0.3106011,0.536228,0.1323784,0.58024126,0.054987714,0.017988378,0.3508626,0.3811927,0.0002192886,0.55130553,0.73171425
MIT,b2c32,400,0.6556858,0.36201856,0.7646972,0.4204327,0.5544925,0.30529764,0.48248723,0.1097715,0.51076806,0.012710102,0.0049663433,0.3388117,0.30861327,0.0,0.47314286,0.6344159
MIT,b2c32,401,0.6708586,0.3555454,0.77917105,0.4084169,0.5434848,0.29672962,0.4869031,0.10780967,0.5199523,0.010685081,0.0129223345,0.3329397,0.31582272,0.0,0.47095186,0.63695335
MIT,b2c32,402,0.6777799,0.35100734,0.7806209,0.3974118,0.5511324,0.29047608,0.5001515,0.10963136,0.5331986,0.01314938,0.013517868,0.3279679,0.32700372,2.4255329e-05,0.4854746,0.64937645
MIT,b2c32,403,0.7231201,0.35167286,0.83792746,0.39630595,0.5880613,0.29070857,0.52401316,0.111982614,0.558859,0.01093247,0.013983936,0.32528123,0.34501812,0.0015939893,0.5092394,0.6865853
MIT,b2c32,404,0.6944684,0.34792796,0.8000515,0.3911731,0.56286013,0.29014397,0.5107949,0.11172542,0.54433787,0.013062065,0.01327719,0.3259692,0.3356868,0.00025395467,0.495636,0.66380143
MIT,b2c32,405,0.72225523,0.35015014,0.83562666,0.3940601,0.5869807,0.28903878,0.52583045,0.112442456,0.5596771,0.010870094,0.013668295,0.32345918,0.3464607,0.00153681,0.51007617,0.6855166
MIT,b2c32,406,0.7396504,0.34931564,0.8554532,0.39100048,0.6026658,0.28968078,0.5384279,0.11502737,0.57283175,0.013477491,0.013979747,0.3233085,0.35590267,0.001306823,0.52410895,0.70453453
MIT,b2c32,407,0.68533534,0.3539237,0.7966815,0.4064504,0.5547847,0.30018616,0.4970858,0.11078009,0.53010553,0.014244988,0.012676762,0.334257,0.32166827,1.7264903e-06,0.47896725,0.64978635
MIT,b2c32,408,0.65429175,0.36066929,0.76259536,0.4172032,0.55072093,0.3008678,0.48121727,0.1086252,0.5113216,0.012317108,0.0028785486,0.33390552,0.30690438,2.8228378e-05,0.47241813,0.6329992
MIT,b2c32,409,0.67322356,0.3572378,0.7823468,0.41091037,0.5453463,0.29854527,0.48724446,0.108321115,0.5194313,0.01094496,0.012904745,0.33464485,0.3164146,1.9051673e-05,0.47169253,0.63847905
MIT,b2c32,410,0.7685177,0.35182,0.8890301,0.39170265,0.62755084,0.29131383,0.5524689,0.11732377,0.59074044,0.014010958,0.015187566,0.32454547,0.3701345,0.0024009978,0.5407539,0.7314194
MIT,b2c32,411,0.7718223,0.34108344,0.88609004,0.38075075,0.6266188,0.28438663,0.5642601,0.11732097,0.60070175,0.012292999,0.013160883,0.31899625,0.37907422,0.0012064633,0.556384,0.7384045
MIT,b2c32,412,0.7688084,0.34922603,0.88832057,0.38865876,0.6259956,0.28971556,0.5559953,0.11650877,0.5915155,0.013121364,0.013955133,0.32256022,0.37148502,0.002385335,0.5417127,0.7295807
MIT,b2c32,413,0.65134615,0.35294706,0.7579274,0.4091737,0.5498215,0.2992811,0.4854299,0.11084904,0.5121308,0.011905556,0.0043833526,0.33148926,0.30797917,0.0,0.4749324,0.63182664
MIT,b2c32,414,0.6695044,0.35106876,0.7713509,0.39852145,0.543175,0.29132682,0.49392083,0.10915405,0.5256742,0.012184675,0.0130866,0.32827106,0.32182717,0.0,0.47738683,0.6400171
MIT,b2c32,415,0.67894423,0.3513553,0.7844198,0.39985612,0.55090874,0.2944392,0.4986463,0.11047393,0.5311408,0.01468171,0.012895845,0.3300833,0.32429922,0.0,0.48070168,0.648154
MIT,b2c32,416,0.66805285,0.3434124,0.7656912,0.3759751,0.5478139,0.30868945,0.48822305,0.12303314,0.52413225,0.049599234,0.01607555,0.34848836,0.33558837,1.609002e-05,0.4927994,0.6534648
MIT,b2c32,417,0.6483018,0.34392497,0.7529858,0.39840293,0.55236334,0.3023985,0.49397668,0.11944907,0.51347905,0.017786669,0.0082041295,0.33372602,0.31148574,0.0,0.4813805,0.6325101
MIT,b2c32,418,0.7123685,0.34268028,0.8187226,0.3808828,0.57865506,0.2892193,0.5235876,0.11436913,0.5601872,0.018494435,0.013665573,0.32639447,0.34920445,0.0,0.51667327,0.6861275
MIT,b2c32,419,0.7466496,0.34671077,0.86309123,0.38690606,0.6079685,0.2884388,0.5448121,0.115712985,0.57896143,0.014182193,0.013567147,0.32157704,0.3603424,0.001254406,0.5301691,0.71089846
MIT,b2c32,420,0.671621,0.35752115,0.7803726,0.41026142,0.54462564,0.29746482,0.48673546,0.107909195,0.51944524,0.011173784,0.013025714,0.3341423,0.31591982,9.916786e-07,0.47153914,0.6378595
MIT,b2c32,421,0.684505,0.35502404,0.7969305,0.40844443,0.5551263,0.3007101,0.4963163,0.11084527,0.5299004,0.015311909,0.012852181,0.3352646,0.32113025,0.0,0.4789792,0.64962465
MIT,b2c32,422,0.6823697,0.3545175,0.7927958,0.40759453,0.5525746,0.29885566,0.49491066,0.109535605,0.52807987,0.012970093,0.012637174,0.33388633,0.32083166,0.0,0.47763973,0.6472203
MIT,b2c32,423,0.6432433,0.36064494,0.7497008,0.41654912,0.5398187,0.299002,0.4728552,0.10711505,0.5027686,0.011105997,0.0023010534,0.33239043,0.30078903,0.0,0.46401048,0.62222254
MIT,b2c32,424,0.62405103,0.3337894,0.727242,0.37855062,0.51483697,0.30000103,0.46834418,0.12114655,0.5008281,0.03104942,0.0,0.32615444,0.28778723,0.0,0.4553791,0.6017946
MIT,b2c32,425,0.6564729,0.34645364,0.76390433,0.40216115,0.55917656,0.30272505,0.49764153,0.1181457,0.5181372,0.018547885,0.0074272086,0.3341261,0.31431818,6.74492e-06,0.4848234,0.6397441
MIT,b2c32,426,0.7336655,0.3535926,0.8524663,0.39910218,0.59674597,0.2958554,0.52934474,0.1144452,0.56421554,0.014853468,0.0138962325,0.32837504,0.34873596,0.0017644333,0.51238203,0.6953619
MIT,b2c32,427,0.6291907,0.3465324,0.7313489,0.39599082,0.51727176,0.29004964,0.46686462,0.108094156,0.4996157,0.014528497,0.0,0.32046115,0.29031315,9.954024e-07,0.45521972,0.6047274
MIT,b2c32,428,0.7183934,0.34733135,0.8283497,0.38870335,0.58382994,0.28952697,0.52735865,0.11441415,0.56060237,0.014588585,0.013584294,0.32392976,0.34801698,0.0006874798,0.5133249,0.68672127
MIT,b2c32,429,0.6941133,0.36070603,0.80757177,0.41459134,0.5638073,0.30325562,0.49888417,0.11020615,0.5340979,0.014784708,0.015459087,0.3394834,0.32827568,4.017619e-06,0.4832122,0.65748525
MIT,b2c32,430,0.6749101,0.3509614,0.7776729,0.3981872,0.54788816,0.29138145,0.49748725,0.10906097,0.5303982,0.012607084,0.013134732,0.32848287,0.3247393,0.0,0.48135692,0.6456959
MIT,b2c32,431,0.6196428,0.34814647,0.7200878,0.39915803,0.5093897,0.29178298,0.45938736,0.108291075,0.49371585,0.011866356,0.0,0.32286197,0.28634274,0.0,0.4488275,0.5954865
MIT,b2c32,432,0.68050647,0.33547074,0.78039503,0.37913647,0.5490376,0.32057393,0.49865967,0.12762615,0.53830796,0.05914053,0.013152581,0.357908,0.33570823,0.0,0.4930289,0.6570461
MIT,b2c32,433,0.6339369,0.3364718,0.7399723,0.3785981,0.52372855,0.31132388,0.4728962,0.13148804,0.5060713,0.04506453,0.0011758652,0.33571884,0.29389468,0.0,0.46108642,0.61156046
MIT,b2c32,434,0.63151526,0.34599727,0.7347929,0.3972351,0.519926,0.29224786,0.4686459,0.1099404,0.5037517,0.013929384,0.0,0.3227914,0.29162925,0.0,0.4576046,0.60675234
MIT,b2c32,435,0.7741649,0.3499327,0.89602464,0.38962474,0.63167673,0.29052994,0.5593396,0.11715773,0.5960089,0.015170646,0.014406897,0.3230449,0.37363067,0.0023765923,0.54636425,0.7366259
MIT,b2c32,436,0.6734264,0.35054123,0.77614397,0.3973776,0.54781187,0.29160798,0.4974243,0.11022742,0.53012747,0.01433383,0.013567622,0.3285884,0.32450473,0.0,0.48190483,0.64563197
MIT,b2c32,437,0.67716056,0.35311532,0.78316444,0.40359393,0.5490278,0.29426634,0.49582568,0.10887296,0.52811694,0.013186088,0.012582881,0.33053783,0.322311,5.568892e-05,0.47771826,0.64505064
MIT,b2c32,438,0.7685448,0.35292166,0.89164734,0.39420497,0.6278355,0.29610837,0.55234563,0.119052276,0.5884039,0.017874582,0.014894443,0.32746327,0.36769256,0.002538615,0.53773576,0.72961974
MIT,b2c32,439,0.6934237,0.35091323,0.80091304,0.39695427,0.5633373,0.29171136,0.50908333,0.11116783,0.54212886,0.014108415,0.013526026,0.3273698,0.33282906,0.00014188245,0.49292156,0.6626535
MIT,b2c32,440,0.678725,0.35470894,0.78838354,0.40792367,0.5498812,0.29749164,0.49335572,0.10895262,0.5263595,0.013034032,0.012607029,0.33324432,0.3195648,0.0,0.475756,0.6443814
MIT,b2c32,441,0.6799957,0.3501178,0.7832709,0.3957642,0.5511662,0.2934272,0.5003108,0.11024476,0.53341717,0.016252473,0.012720642,0.33063748,0.32772866,2.641945e-05,0.4839182,0.650156
MIT,b2c32,442,0.70914805,0.35170564,0.8223244,0.39803576,0.57544225,0.29231974,0.5159306,0.11135493,0.54916215,0.011962334,0.013338647,0.32660785,0.33765572,0.0011872604,0.49844822,0.6727073
MIT,b2c32,443,0.68638194,0.35044536,0.79204476,0.39575318,0.5574371,0.2905072,0.5052098,0.1106959,0.5379827,0.013689185,0.013617384,0.32689628,0.33091813,0.000104957595,0.4898188,0.65693593
MIT,b2c32,444,0.633606,0.33353218,0.7396372,0.37788182,0.522995,0.303325,0.4739785,0.124603,0.5074092,0.03589227,0.0,0.32862324,0.2917709,0.0,0.46106616,0.6105976
MIT,b2c32,445,0.6880635,0.3505298,0.7950568,0.39645255,0.55669814,0.29242143,0.503933,0.11062071,0.53612065,0.012630876,0.012800784,0.3277588,0.32917523,0.00035684623,0.4858576,0.65483093
MIT,b2c32,446,0.7350895,0.3490918,0.85159194,0.39208224,0.59700376,0.29179507,0.5338327,0.11449498,0.5684839,0.014381072,0.013411139,0.3246988,0.35237655,0.0011406076,0.5166414,0.698183
MIT,b2c32,447,0.7509033,0.34906468,0.86993706,0.3903987,0.6121703,0.28992707,0.5449928,0.11540113,0.580946,0.014182811,0.0141561935,0.32281458,0.36033306,0.0017435239,0.53018004,0.7148174
MIT,b2c32,448,0.7113174,0.35219193,0.82594055,0.3996302,0.5771413,0.29416233,0.5162105,0.111303434,0.550609,0.0132047115,0.013245895,0.328433,0.3372797,0.0009636458,0.49849483,0.67477775
MIT,b2c32,449,0.66809607,0.35804853,0.77865326,0.4124345,0.54181504,0.3018772,0.48375562,0.109254114,0.516404,0.014681378,0.013009543,0.33736423,0.31278247,0.0,0.46704677,0.6341384
MIT,b2c32,450,0.67264014,0.35456848,0.7797699,0.40714186,0.5449043,0.29473257,0.49133933,0.10769886,0.52344394,0.011619234,0.012520728,0.3313341,0.31860286,5.381446e-05,0.47366017,0.6394014
MIT,b2c32,451,0.6205854,0.34670827,0.72044724,0.39626232,0.5095457,0.28742763,0.46076965,0.10604835,0.49343276,0.01129015,0.0,0.31923088,0.28707993,0.0,0.44987118,0.59632516
MIT,b2c32,452,0.7661579,0.34351406,0.88456696,0.3824543,0.6252315,0.2865505,0.55782574,0.11868592,0.59515226,0.015475418,0.014735419,0.32014313,0.3723135,0.0010698304,0.5488861,0.73390687
MIT,b2c32,453,0.6906003,0.3361245,0.79140943,0.37726647,0.55886155,0.29625216,0.50817865,0.11558203,0.5456932,0.030386832,0.013088969,0.33520266,0.34131277,0.0,0.5042528,0.66630197
MIT,b2c32,454,0.6302216,0.35201114,0.7328232,0.403252,0.51859844,0.2943827,0.4633818,0.108264334,0.499457,0.011721749,0.0,0.32591015,0.29134616,0.0,0.45402077,0.6054298
MIT,b2c32,455,0.7042473,0.33244705,0.8190687,0.37300658,0.5755622,0.41029862,0.52368253,0.20157363,0.55709505,0.16503532,0.017825129,0.42907727,0.35664368,0.0,0.5135315,0.69006675
MIT,b2c32,456,0.6723483,0.3526178,0.77885956,0.40404892,0.5450437,0.29519135,0.49332124,0.109474204,0.52457404,0.013937141,0.012594096,0.33086732,0.31905422,4.3196094e-05,0.4741562,0.64002234
MIT,b2c32,457,0.7331867,0.3482704,0.84834063,0.38960746,0.5972902,0.28919658,0.53549296,0.11518353,0.5688409,0.01455683,0.013946554,0.3228282,0.35334378,0.001125319,0.5206686,0.69920975
MIT,b2c32,458,0.6344389,0.35041785,0.740564,0.40281177,0.5228196,0.29878795,0.468536,0.11200016,0.50414854,0.016628029,0.0,0.32838097,0.29191568,0.0,0.45674607,0.6093719
MIT,b2c32,459,0.7117424,0.3466796,0.82028764,0.3890816,0.5759089,0.29227036,0.52165836,0.114042304,0.55472654,0.015436729,0.012986083,0.3264775,0.34428743,0.00053906185,0.5058392,0.6792926
MIT,b2c32,460,0.6596759,0.36021736,0.7714181,0.4185505,0.55928767,0.30663386,0.487184,0.11185422,0.5147312,0.017287219,0.0047311895,0.33831128,0.31068912,0.0,0.4759151,0.63900995
MIT,b2c32,461,0.64130425,0.3563558,0.747757,0.41531157,0.5457048,0.30310878,0.48141122,0.111426875,0.50354254,0.012124688,0.006315419,0.33639416,0.30554304,0.0,0.46843475,0.6226227
MIT,b2c32,462,0.6760088,0.35095847,0.7817965,0.39967954,0.549646,0.29388663,0.49866703,0.11053378,0.53109515,0.015798707,0.013219071,0.32959935,0.32297143,0.0,0.48069406,0.6468247
MIT,b2c32,463,0.7622218,0.34808925,0.88075274,0.38391837,0.6199653,0.28993717,0.5584034,0.11222627,0.5940285,0.015429456,0.013661312,0.3240137,0.36460385,0.0010502067,0.544384,0.7288034
MIT,b2c32,464,0.7173381,0.35243276,0.8351581,0.39982098,0.5836979,0.29618293,0.51868963,0.113772415,0.5535955,0.016319893,0.013822275,0.32963455,0.33924282,0.0008250968,0.5019943,0.6816076
MIT,b2c32,465,0.6641626,0.357078,0.77310365,0.41091704,0.5380572,0.2983958,0.48115388,0.10850217,0.512512,0.011678254,0.013077075,0.33494136,0.31139466,0.0,0.46535447,0.6298794
MIT,b2c32,466,0.67133886,0.35616988,0.78137934,0.40998608,0.54408664,0.2983805,0.4871744,0.108331226,0.52004594,0.013019663,0.012771876,0.3343524,0.3152667,0.0,0.46993703,0.6374559
MIT,b2c32,467,0.75770324,0.34598973,0.87665784,0.38620782,0.6172672,0.28809127,0.5521877,0.11641279,0.58682793,0.0152053125,0.01371732,0.32099748,0.36559287,0.0013647482,0.5377551,0.7215175
MIT,b2c32,468,0.7693813,0.34641317,0.88891214,0.38591102,0.6272253,0.28770995,0.5591621,0.11700485,0.59437907,0.014093045,0.01405996,0.32069802,0.37260997,0.0017672537,0.54629683,0.7329891
MIT,b2c32,469,0.7285347,0.3400032,0.8376532,0.37917122,0.5910666,0.28932357,0.5356204,0.1164442,0.5715692,0.01946489,0.01351921,0.32499775,0.35776407,0.0,0.5283956,0.70112336
MIT,b2c32,470,0.6596267,0.34473374,0.76237273,0.37618083,0.5426651,0.32002294,0.48522168,0.13310845,0.5167376,0.065468,0.020531265,0.3584546,0.33331868,0.0,0.48576644,0.6489502
MIT,b2c32,471,0.7589116,0.3520614,0.8786987,0.39328015,0.6187231,0.29126465,0.5476356,0.11488161,0.58365995,0.011201096,0.014831352,0.3240998,0.3649127,0.002942399,0.53299445,0.719169
MIT,b2c32,472,0.6817044,0.35690072,0.79600245,0.41053966,0.5538588,0.30331486,0.49298164,0.111869715,0.5266077,0.018787991,0.013018208,0.33764598,0.3188487,0.0,0.47579697,0.64775157
MIT,b2c32,473,0.6608718,0.3608056,0.7730588,0.41965646,0.56080765,0.30737656,0.4878742,0.11218094,0.5152481,0.017649943,0.004947182,0.33911476,0.31146753,0.0,0.47682762,0.64009786
MIT,b2c32,474,0.6741646,0.35391524,0.78308916,0.40706852,0.5464168,0.29647946,0.49228942,0.10885214,0.5242385,0.01367161,0.012546888,0.33229437,0.31811643,1.6645976e-05,0.4739662,0.64060575
MIT,b2c32,475,0.69234854,0.35417697,0.80647135,0.405573,0.5612677,0.29750508,0.50228506,0.11042734,0.53574675,0.015198379,0.013055785,0.3318706,0.32601538,0.000361064,0.48413372,0.65713847
MIT,b2c32,476,0.63202876,0.35087773,0.73623866,0.40356395,0.52692306,0.29080504,0.47161672,0.10706162,0.500529,0.01141524,0.00023590747,0.3229399,0.2931229,0.0,0.4600871,0.6120584
MIT,b2c32,477,0.7064572,0.34757134,0.8091867,0.38026386,0.5762844,0.30138043,0.52264696,0.111279875,0.5592587,0.032233328,0.01525832,0.3431572,0.34424525,0.00017171631,0.51613176,0.6840769
MIT,b2c32,478,0.62790096,0.35604206,0.7329184,0.40858772,0.51756483,0.30178156,0.46147078,0.11152301,0.4972517,0.016400836,0.0,0.3319363,0.28924137,0.0,0.45010448,0.6033326
MIT,b2c32,479,0.6594039,0.34789178,0.7586522,0.39233944,0.5357796,0.28969616,0.48999053,0.10905552,0.5210365,0.015253109,0.0133014945,0.3277529,0.31968072,0.0,0.47561705,0.63307655
MIT,b2c32,480,0.76723886,0.3477498,0.88742524,0.38739264,0.6243001,0.2914528,0.5557106,0.117331095,0.5897295,0.014255465,0.013568854,0.32309324,0.37002233,0.002136188,0.5395256,0.7279214
MIT,b2c32,481,0.65557265,0.35277104,0.7654428,0.40453255,0.5474235,0.2974592,0.48438573,0.11070064,0.51581633,0.01918016,0.0003933707,0.32873523,0.30277726,0.0,0.47216943,0.6344067
MIT,b2c32,482,0.65751314,0.3312368,0.75058484,0.37194902,0.52947813,0.33256492,0.47973457,0.13429867,0.5142494,0.07844672,0.011399553,0.3685423,0.33959925,0.0,0.48831567,0.6453793
MIT,b2c32,483,0.685843,0.35391816,0.79883635,0.40776277,0.55640936,0.29980192,0.49917346,0.1103294,0.53254443,0.016933791,0.012623545,0.33453003,0.3220414,0.0,0.48069176,0.6514765
