dataset,battery_id,cycle_idx,fusion_0,fusion_1,fusion_2,fusion_3,fusion_4,fusion_5,fusion_6,fusion_7,fusion_8,fusion_9,fusion_10,fusion_11,fusion_12,fusion_13,fusion_14,fusion_15
MIT,b1c32,234,0.06410073,0.16228074,0.09191075,0.16768524,0.02850351,0.060081493,1.0633045,0.0050328947,0.14584428,0.10771795,0.04146841,0.14912759,0.0,0.16551033,0.9342261,0.018275872
MIT,b1c32,235,0.0842466,0.21133633,0.105323,0.2076213,0.009793184,0.13074763,1.0318103,0.007643308,0.13045344,0.111748256,0.034277648,0.18786736,0.0,0.20774315,0.83169,0.02406565
MIT,b1c32,236,0.11540495,0.17782448,0.092545174,0.17632456,0.027824009,0.062699065,1.0826873,0.008724525,0.13415918,0.1027178,0.043591544,0.15888004,0.0,0.1751164,0.93747795,0.019038005
MIT,b1c32,237,0.23218967,0.1836383,0.09351302,0.17889318,0.028263537,0.067156345,1.139087,0.019367594,0.14092273,0.09983859,0.057079326,0.16381094,0.00021601314,0.17819478,0.9897992,0.023238983
MIT,b1c32,238,0.094512485,0.16899736,0.09849218,0.17568307,0.020126792,0.013655024,0.9663309,0.0032661706,0.16839904,0.06149354,0.04405505,0.16374367,0.0,0.17309079,0.8596075,0.017931607
MIT,b1c32,239,0.08795891,0.16990155,0.095357835,0.17340988,0.019907868,0.061323732,1.0033708,0.004322678,0.1478566,0.17367177,0.007412757,0.15453044,0.0,0.17184529,0.8736319,0.0089065
MIT,b1c32,240,0.07324395,0.1684856,0.095787734,0.17339772,0.025510373,0.076647274,1.0385506,0.003608364,0.13296682,0.15354663,0.023544088,0.15449035,0.0,0.17183569,0.90089005,0.017122136
MIT,b1c32,241,0.08448917,0.17136878,0.09556559,0.1746991,0.05787333,0.0647667,1.0219644,0.010218436,0.13608375,0.07752302,0.0052046287,0.1548181,0.0,0.1722185,0.9015111,0.03597444
MIT,b1c32,242,0.11540562,0.1679042,0.09565729,0.17351423,0.02845964,0.06818535,1.0946563,0.007237817,0.14630929,0.09950382,0.052386675,0.15457234,0.0,0.17194739,0.9603753,0.021523645
MIT,b1c32,243,0.09610957,0.17353666,0.09564465,0.17518325,0.010570898,0.22875941,1.2029108,0.0049680616,0.16559094,0.21538657,0.0071511655,0.15455094,0.0,0.17195259,0.98603064,0.018835103
MIT,b1c32,244,0.007198931,0.19564323,0.10843605,0.20034388,0.0034386022,0.07328053,0.8966764,0.0,0.14754236,0.07189811,0.0027199576,0.1809731,0.0,0.20019417,0.7647342,0.005986652
MIT,b1c32,245,0.14329405,0.17193747,0.09888798,0.17666869,0.021029336,0.020901365,0.9980806,0.010787058,0.15589982,0.05125707,0.048632592,0.16316722,0.00021396711,0.17448962,0.8681183,0.021537123
MIT,b1c32,246,0.051161204,0.16904755,0.09618046,0.17459068,0.019883435,0.051995195,1.0160859,0.0034104616,0.14938144,0.08730199,0.031067714,0.16103621,0.0,0.17317118,0.89316183,0.014229105
MIT,b1c32,247,0.09470591,0.17326759,0.095921345,0.17572697,0.025300113,0.2270117,1.1726211,0.0048171035,0.12038129,0.09187023,0.0071177906,0.15497243,0.0,0.1724394,0.96983963,0.044296872
MIT,b1c32,248,0.0049132593,0.17172153,0.10006068,0.17867462,0.017028047,0.0046345694,0.86732954,0.0,0.16001225,0.040438976,0.018033942,0.16046777,0.0,0.17568445,0.7667692,0.010972741
MIT,b1c32,249,0.059270516,0.16823055,0.095769316,0.17378348,0.0222872,0.055716995,0.9950352,0.004257323,0.14289708,0.11440975,0.019746117,0.15486157,0.0,0.17231174,0.880558,0.011819427
MIT,b1c32,250,0.08541997,0.19860198,0.10791102,0.2007348,0.022316113,0.006944086,0.9066247,0.0024503923,0.13864419,0.024525167,0.042381775,0.18020076,0.0,0.19933024,0.7917437,0.020890506
MIT,b1c32,251,0.084611244,0.16593736,0.09480619,0.1715199,0.024957135,0.06475921,1.0690942,0.006534691,0.13064939,0.109021336,0.0341295,0.15799531,0.0,0.1698101,0.9338013,0.015850006
MIT,b1c32,252,0.07840283,0.16506541,0.09380352,0.17068419,0.00644037,0.07293875,1.0068687,0.004852994,0.14739023,0.09206068,0.0072540846,0.15190461,0.0,0.16883402,0.8603764,0.008858903
MIT,b1c32,253,0.037589367,0.19518302,0.10774497,0.19926779,0.025548287,0.00847254,0.8621409,0.0,0.16246273,0.08470255,0.0,0.17999344,0.0,0.19907486,0.74194354,0.015677573
MIT,b1c32,254,0.052790526,0.20725395,0.10863163,0.20614788,0.019857267,0.0059200977,0.8242987,0.0012158676,0.14671423,0.02808631,0.0003015575,0.18367316,0.0,0.20330921,0.7181119,0.0147915175
MIT,b1c32,255,0.0987246,0.1808625,0.09701629,0.18197946,0.02319529,0.055865206,1.0248162,0.0052970946,0.13058016,0.12343414,0.019703675,0.15953454,0.0,0.17804164,0.8882868,0.014155526
MIT,b1c32,256,0.07213205,0.17027332,0.09709521,0.17591976,0.02727041,0.05216153,1.057537,0.0032465726,0.14949946,0.09265725,0.05014826,0.15684408,0.0,0.17461595,0.9279809,0.018875293
MIT,b1c32,257,0.10677603,0.18349291,0.09710318,0.18420559,0.024627127,0.056763824,1.0266364,0.0061539984,0.1291018,0.09424425,0.022371538,0.16469648,0.0,0.18058686,0.88694876,0.016876923
MIT,b1c32,258,0.109523684,0.18687883,0.09622422,0.18581511,0.027732091,0.056473393,1.0356843,0.006636598,0.12930338,0.09551003,0.02475894,0.16333497,0.0,0.18158907,0.89019096,0.018624138
MIT,b1c32,259,0.06482595,0.16720697,0.09534049,0.17287982,0.014184333,0.20508663,1.2124292,0.0054274495,0.13984025,0.1916634,0.033239797,0.15398979,0.0,0.17129427,1.0120252,0.020222897
MIT,b1c32,260,0.083001815,0.16627528,0.09469778,0.17182153,0.009249961,0.22338443,1.2206044,0.00579924,0.1487884,0.21318477,0.009789626,0.15298323,0.0,0.17013384,1.0126959,0.01836662
MIT,b1c32,261,0.10519882,0.17198285,0.094797395,0.17302716,0.028357597,0.05306303,1.0786448,0.003890241,0.13622466,0.10396285,0.05024809,0.1564366,0.0,0.17033373,0.93610305,0.022540264
MIT,b1c32,262,0.0738361,0.16572653,0.09438571,0.17138533,0.009079158,0.22229353,1.2087764,0.00599631,0.15363072,0.21151985,0.01586815,0.15258314,0.0,0.16965,1.0136701,0.016159544
MIT,b1c32,263,0.18312588,0.16645713,0.0947147,0.17212734,0.026829777,0.06943122,1.1286652,0.014882765,0.15408425,0.10173304,0.05446343,0.15683384,0.00010565987,0.17042169,0.99894834,0.022403402
MIT,b1c32,264,0.12657337,0.17969856,0.09661871,0.17785884,0.029358046,0.05905036,1.0626001,0.01128766,0.13015361,0.09634821,0.035553157,0.15993159,0.0,0.17703018,0.918133,0.017234597
MIT,b1c32,265,0.06823933,0.16736208,0.09550801,0.17303571,0.006242779,0.108385555,1.0254365,0.005798674,0.18360758,0.12785476,0.008357541,0.15413062,0.0,0.17145725,0.8888825,0.0059939404
MIT,b1c32,266,0.094928436,0.1707831,0.09728896,0.17579612,0.024515323,0.06327476,1.027424,0.006122932,0.13091853,0.10144743,0.02699388,0.15744211,0.0,0.17442185,0.8916511,0.014681098
MIT,b1c32,267,0.14731678,0.20850289,0.1101014,0.20779833,0.019992648,0.009918806,0.9396858,0.005666393,0.14318427,0.034247905,0.04642775,0.19242755,0.0,0.20550987,0.82192415,0.021652032
MIT,b1c32,268,0.06786908,0.1712254,0.099325515,0.1770379,0.026702838,0.06310685,1.063625,0.006104772,0.14452392,0.10904915,0.037235282,0.15988128,0.0,0.17582741,0.9446312,0.015424821
MIT,b1c32,269,0.058467623,0.17123772,0.09795052,0.17701171,0.020840012,0.0552688,1.0043324,0.0036202532,0.15184581,0.09188608,0.020510893,0.15781644,0.0,0.17579305,0.893658,0.011747495
MIT,b1c32,270,0.09461823,0.18270187,0.09824566,0.1828528,0.017736949,0.06912828,1.0525876,0.0043147937,0.13249004,0.11922979,0.019238558,0.16072796,0.0,0.17910574,0.8941942,0.017846143
MIT,b1c32,271,0.06206197,0.17411731,0.098634556,0.1779108,0.025299657,0.05937696,1.0159214,0.005169849,0.14317101,0.11469665,0.026701162,0.15866445,0.0,0.17678295,0.8927457,0.014748223
MIT,b1c32,272,0.10958353,0.18085937,0.098612726,0.18167776,0.029871594,0.06175218,1.0765214,0.0066500916,0.13340501,0.10149764,0.036473203,0.15949987,0.0,0.178041,0.9287264,0.020818098
MIT,b1c32,273,0.03984886,0.20235395,0.11110715,0.20475863,0.012108705,0.013922456,0.8660372,0.0,0.13217734,0.06492692,0.012434397,0.18445559,0.0,0.20437115,0.7425737,0.014136188
MIT,b1c32,274,0.108294584,0.18214293,0.09898431,0.18291624,0.030705633,0.062684335,1.108646,0.006463922,0.13662024,0.104397684,0.050043724,0.160854,0.0,0.1795261,0.9568496,0.023362815
MIT,b1c32,275,0.0654145,0.17269854,0.09899817,0.17839132,0.025457121,0.0601448,1.0503672,0.005321848,0.14776832,0.102341264,0.03953513,0.16059254,0.0,0.17734155,0.92461497,0.016089566
MIT,b1c32,276,0.10582664,0.18452615,0.09857359,0.18522221,0.027330512,0.06025602,1.0657516,0.0065103434,0.12844738,0.12775894,0.0351976,0.16264161,0.0,0.18147072,0.9140955,0.01976983
MIT,b1c32,277,0.0075492286,0.19954708,0.11140865,0.20458683,9.6123134e-05,0.0010962437,0.73998696,0.0,0.16913176,0.015459138,0.0,0.18484205,0.0,0.20484374,0.6586753,0.0026812362
MIT,b1c32,278,0.109617844,0.20581627,0.09890947,0.20365615,0.029829286,0.049455613,1.0791382,0.006718917,0.13675252,0.09287353,0.04767181,0.18124063,0.0,0.20148525,0.9224597,0.022318158
MIT,b1c32,279,0.09993155,0.17956847,0.098400325,0.18101744,0.024491504,0.057600826,1.0248986,0.0052305944,0.13291094,0.105423525,0.019968065,0.15881652,0.0,0.17733465,0.88769287,0.015698306
MIT,b1c32,280,0.047442902,0.17079361,0.09764192,0.17655475,0.021761622,0.05162321,0.9826472,0.003343816,0.14515692,0.1095892,0.01872835,0.15736608,0.0,0.17531158,0.8681618,0.012095129
MIT,b1c32,281,0.05689841,0.171653,0.09897594,0.1774704,0.021859521,0.054830536,1.0352017,0.0040351693,0.15059517,0.10051243,0.031796,0.16585365,0.0,0.17631678,0.9151266,0.015545025
MIT,b1c32,282,0.0560244,0.17307377,0.09928728,0.17892341,0.023475979,0.057253875,0.99177504,0.004043235,0.17139396,0.17011957,0.0063358187,0.15960024,0.0,0.1779403,0.8789106,0.011101864
MIT,b1c32,283,0.091827415,0.17873538,0.100609265,0.18181488,0.023807857,0.05941803,1.0654979,0.0051815035,0.13181934,0.106914975,0.031512916,0.16482076,0.0,0.17884874,0.93750733,0.015818425
MIT,b1c32,284,0.142445,0.1939048,0.09933336,0.19261846,0.02816592,0.046214174,1.0785794,0.0058768108,0.13616733,0.08982873,0.048401438,0.17223258,0.0,0.18961078,0.9251406,0.021594089
MIT,b1c32,285,0.066731736,0.19671826,0.104353696,0.19451408,0.022374572,0.012327136,0.9627234,0.0035620872,0.14739734,0.059523754,0.033773527,0.1732463,0.0,0.19271278,0.8290307,0.017541712
MIT,b1c32,286,0.07392839,0.23505387,0.11149177,0.23311241,0.015037382,0.0005822621,0.86956877,0.004344637,0.13908483,0.024541026,0.026242007,0.21457173,0.0,0.23254775,0.7466009,0.016900621
MIT,b1c32,287,0.09679688,0.18912035,0.09854382,0.18996342,0.02239844,0.05093525,1.0132447,0.004476028,0.13308132,0.11733821,0.01923371,0.16708069,0.0,0.18612891,0.8770526,0.013882909
MIT,b1c32,288,0.0843985,0.1889198,0.09760435,0.18768997,0.026274871,0.035465695,1.0164022,0.0038850044,0.13891634,0.0813901,0.031167312,0.16592056,0.0,0.1839727,0.8675028,0.01883486
MIT,b1c32,289,0.13649137,0.18104547,0.097348824,0.18071814,0.027787073,0.03773227,1.0693485,0.003620419,0.1411202,0.08153213,0.05145504,0.16028588,0.0,0.17640981,0.9189146,0.023147838
MIT,b1c32,290,0.08058763,0.1693836,0.096735366,0.17513834,0.02045765,0.049385518,1.0253265,0.003452005,0.14063615,0.08458113,0.03192505,0.16002421,0.0,0.17377777,0.8887697,0.015573547
MIT,b1c32,291,0.14632541,0.16908728,0.09662816,0.17488277,0.024649348,0.061425112,1.0942221,0.0062515303,0.15474048,0.093623966,0.051268436,0.16311708,0.0,0.17349014,0.9670549,0.019564807
MIT,b1c32,292,0.043264154,0.16943234,0.096659094,0.17509703,0.023148542,0.029913826,0.9632958,0.001788987,0.15894441,0.092432015,0.016638545,0.15637875,0.0,0.17387764,0.8540703,0.011284986
MIT,b1c32,293,0.06366733,0.16928576,0.09648821,0.17499252,0.018577326,0.057539884,0.9852527,0.0015750361,0.16989249,0.18000904,0.004005886,0.15644065,0.0,0.17361955,0.8548428,0.006665579
MIT,b1c32,294,0.01451531,0.18098497,0.109691374,0.18774734,0.01699964,0.0029429945,0.90646434,0.0,0.15351582,0.048125815,0.026369505,0.17453688,0.0,0.18599157,0.81164664,0.01381151
MIT,b1c32,295,0.085690916,0.19872858,0.09965103,0.19804709,0.021265337,0.03393959,0.9606813,0.0041774805,0.13770384,0.08809178,0.014806081,0.17587893,0.0,0.19524539,0.82609797,0.015368145
MIT,b1c32,296,0.08598246,0.18077777,0.10117659,0.18321629,0.023499334,0.054822966,1.0115228,0.004051174,0.12591545,0.08301915,0.018446248,0.16496842,0.0,0.18042403,0.8814518,0.01992046
MIT,b1c32,297,0.11203663,0.19715452,0.10062187,0.19625732,0.02413255,0.050677575,1.0173943,0.0069448804,0.13344407,0.08814026,0.020878987,0.17597792,0.0,0.19373743,0.87571543,0.016035853
MIT,b1c32,298,0.04376009,0.17494036,0.10052122,0.18090144,0.025156474,0.049211226,1.0042262,0.002480682,0.15365183,0.10542366,0.0267616,0.16147485,0.0,0.18010235,0.8826544,0.015839925
MIT,b1c32,299,0.052413445,0.17529428,0.10076897,0.1812939,0.026536139,0.048921157,1.04462,0.002755277,0.15028486,0.091072105,0.04785965,0.16182612,0.0,0.18052566,0.91544497,0.018315092
MIT,b1c32,300,0.11123105,0.2077756,0.100537576,0.20651625,0.021410799,0.045517728,1.0219501,0.006487718,0.1387883,0.08183809,0.028071376,0.18503222,0.0,0.20443127,0.8781803,0.016645323
MIT,b1c32,301,0.10972311,0.19122006,0.100988105,0.19291753,0.01529952,0.091315895,1.0636939,0.0064454433,0.13646519,0.17489074,0.00915853,0.16976051,0.0,0.18956341,0.90251464,0.014223111
MIT,b1c32,302,0.11356207,0.22219211,0.10096422,0.22288617,0.022925034,0.04929601,1.0047519,0.0071037794,0.1323127,0.11719641,0.018638752,0.19700827,0.0,0.2210702,0.86574775,0.013824249
MIT,b1c32,303,0.04202924,0.17561744,0.100870155,0.18157314,0.024512352,0.040149704,1.003866,0.0011919751,0.14659454,0.08243002,0.04016538,0.16238858,0.0,0.18083593,0.8801376,0.016236294
MIT,b1c32,304,0.09721412,0.24437054,0.10142746,0.24760015,0.022330329,0.028294148,0.9660446,0.0068657617,0.13794428,0.06886115,0.018459355,0.22254604,0.0,0.24845228,0.818578,0.015498977
MIT,b1c32,305,0.037200533,0.17516366,0.10072071,0.18118355,0.012884512,0.18533857,1.167939,0.0024379084,0.14134869,0.17106178,0.032087624,0.16172335,0.0,0.18039349,0.96988106,0.019223807
MIT,b1c32,306,0.059828892,0.21974722,0.11306164,0.219365,0.010354869,0.021436136,0.8705933,0.002199212,0.13217364,0.08256259,0.0110127255,0.19593139,0.0,0.21746098,0.74261284,0.013897327
MIT,b1c32,307,0.0135141155,0.17592205,0.101368636,0.18162784,0.020209566,0.027097296,0.90045464,0.0,0.17300244,0.11736217,0.0006901794,0.1630185,0.0,0.18148285,0.79675794,0.014056852
MIT,b1c32,308,0.12029836,0.21355519,0.10081454,0.21437421,0.028427308,0.0445799,1.0355822,0.007982798,0.13967206,0.103932835,0.030649304,0.19045079,0.0,0.21187715,0.8846512,0.019875221
MIT,b1c32,309,0.09853815,0.2209692,0.101466,0.2210581,0.017260838,0.048857123,1.0065091,0.0057832883,0.13562483,0.10077725,0.015965529,0.19517326,0.0,0.21927044,0.84987664,0.016024152
MIT,b1c32,310,0.008048126,0.20208476,0.11334552,0.20738426,0.016482787,0.0,0.79116076,0.0,0.14364043,0.04051657,0.011814751,0.18737888,0.0,0.2078065,0.7078781,0.010865698
MIT,b1c32,311,0.053608287,0.21426369,0.11334221,0.21501063,0.013608469,0.0,0.79397637,0.0017831225,0.12839828,0.041651864,0.00015441718,0.19113186,0.0,0.21243039,0.7014798,0.015244493
MIT,b1c32,312,0.00867303,0.183152,0.107442304,0.18930013,0.01587031,0.0057473695,0.883921,0.0,0.16605347,0.04479545,0.022808341,0.17342304,0.0,0.18920976,0.78240603,0.011419302
MIT,b1c32,313,0.09508556,0.24844477,0.11349658,0.24959107,0.019574096,0.0011287805,0.892829,0.007210275,0.13813353,0.032266382,0.034694985,0.22489308,0.0,0.24890253,0.76761115,0.017550126
MIT,b1c32,314,0.08818223,0.24407686,0.11343874,0.24429312,0.009930297,0.03426342,0.88367325,0.006300301,0.13792618,0.11126046,0.003689439,0.21953358,0.0,0.2435738,0.74897987,0.012263673
MIT,b1c32,315,0.0966327,0.2801891,0.11305664,0.2855215,0.009086418,0.17528597,1.0164042,0.008303647,0.14486536,0.10077987,0.0030779836,0.25679496,0.0,0.2876649,0.81192213,0.025291719
MIT,b1c32,316,0.047889806,0.17502286,0.10065705,0.18101528,0.019503992,0.04717137,0.97544813,0.0025353988,0.15036565,0.09209915,0.021383438,0.16155022,0.0,0.18026255,0.86120254,0.011847533
MIT,b1c32,317,0.09746563,0.20338619,0.100523785,0.20326553,0.028130116,0.04456234,0.9727485,0.0053760745,0.17271172,0.17260547,0.0039433106,0.1807959,0.0,0.20102611,0.8353985,0.013010841
MIT,b1c32,318,0.040384043,0.1744408,0.100131415,0.1803759,0.026576914,0.04049899,1.035783,0.001280896,0.15293464,0.091346376,0.045663778,0.16167831,0.0,0.17956984,0.91176367,0.01874571
MIT,b1c32,319,0.0658377,0.1743904,0.100236036,0.18029888,0.02561273,0.035574414,1.0326134,0.00060963485,0.15632457,0.08195636,0.047489535,0.16307636,0.0,0.1796084,0.9072344,0.019318234
MIT,b1c32,320,0.09669757,0.2136207,0.1002103,0.21454778,0.006069297,0.06020135,0.98517394,0.006354055,0.1504087,0.08542378,0.0033504278,0.19200443,0.0,0.21325985,0.82167405,0.0071933502
MIT,b1c32,321,0.07868212,0.17768286,0.10112552,0.18148917,0.024343453,0.045407146,1.0199465,0.0023675961,0.13726313,0.099038295,0.024692263,0.16094595,0.0,0.17950138,0.88068825,0.016209086
MIT,b1c32,322,0.08367252,0.21907553,0.10240139,0.21843623,0.0027913537,0.035240743,0.9253992,0.0054940362,0.16093245,0.061945334,0.0020063973,0.19594157,0.0,0.21840516,0.776946,0.0069253994
MIT,b1c32,323,0.083366394,0.27322984,0.10531561,0.27882516,0.013772117,0.033147033,0.9533926,0.0060525252,0.1479257,0.093458675,0.015476231,0.2523532,0.0,0.28404957,0.7930734,0.015654571
MIT,b1c32,324,0.0039372738,0.18113863,0.10512818,0.18666029,0.016936483,0.020910366,0.9043678,0.0,0.15006231,0.08449436,0.012469893,0.16780828,0.0,0.18719798,0.8006147,0.009772811
MIT,b1c32,325,0.008727852,0.17771585,0.10300314,0.1831841,0.003841525,0.1758222,1.1001915,0.0,0.15665986,0.16615032,0.011815651,0.16493975,0.0,0.18382068,0.9166238,0.013825259
MIT,b1c32,326,0.10565736,0.27626786,0.11466015,0.28190738,0.022064751,0.0016329197,0.8813853,0.009511576,0.12971503,0.029022334,0.02778239,0.25480515,0.0,0.28393823,0.749891,0.01763176
MIT,b1c32,327,0.036003232,0.17939667,0.102270864,0.18362518,0.054161858,0.041837286,0.9127705,0.001517813,0.13788906,0.08485363,0.003191739,0.16415522,0.0,0.18307848,0.8225684,0.05768492
MIT,b1c32,328,0.0071306997,0.2032967,0.11430435,0.20866108,0.01880926,0.0020458302,0.7895108,0.0,0.19031663,0.11473331,0.0,0.18853408,0.0,0.20927723,0.70720476,0.0060887267
MIT,b1c32,329,0.25711575,0.26045445,0.105406865,0.2671028,0.028243639,0.03342739,1.0944518,0.022874527,0.15420327,0.09974121,0.056018937,0.24724722,0.0,0.27076778,0.9413105,0.023220902
MIT,b1c32,330,0.0053117764,0.20310183,0.11424333,0.20846301,0.00766097,0.13977095,1.0037515,0.0,0.13944952,0.11197734,0.025813423,0.18836455,0.0,0.209077,0.83536893,0.017412443
MIT,b1c32,331,0.13061051,0.2588396,0.10229113,0.26504365,0.013909246,0.115297616,1.1054024,0.009471459,0.14516519,0.12154913,0.017988846,0.2375514,0.0017381014,0.26665035,0.91012216,0.019447878
MIT,b1c32,332,0.11666996,0.23904298,0.10298568,0.24389687,0.032400582,0.035769336,1.0003307,0.008731388,0.12476046,0.073379725,0.01720236,0.2171628,0.0,0.24367508,0.88068086,0.012821972
MIT,b1c32,333,0.12360821,0.18209392,0.10569926,0.18773817,0.020824762,0.036050323,1.0361054,0.010347258,0.15822761,0.0688733,0.0481112,0.17439753,0.00021948155,0.18826218,0.91189575,0.020752104
MIT,b1c32,334,0.01855352,0.1781761,0.10290043,0.18395138,0.00198686,0.05302899,0.9283336,5.075125e-05,0.16134137,0.0783915,0.00086304307,0.16492851,0.0,0.18385358,0.80011225,0.0028996975
MIT,b1c32,335,0.109115936,0.20002666,0.112119764,0.20523888,0.020902418,0.015630612,0.92696387,0.012172598,0.15350565,0.030450631,0.034698043,0.18644604,0.00017828825,0.20564918,0.83045256,0.018187035
MIT,b1c32,336,0.071613334,0.20036927,0.11317586,0.19185433,0.0044742147,0.024347648,0.9073332,0.0034038192,0.14887455,0.047964897,0.0020569174,0.1731718,0.0,0.19241823,0.7708917,0.0070266062
MIT,b1c32,337,0.0501946,0.16809534,0.096152164,0.17388584,0.018099084,0.035522833,0.99302405,0.0006527123,0.15955001,0.07358329,0.02816464,0.15918267,0.0,0.17255832,0.88013875,0.013744726
MIT,b1c32,338,0.03170602,0.16838768,0.09636727,0.17419143,0.009767616,0.16490166,1.1260346,0.0004324712,0.15185627,0.15670155,0.018518155,0.15598525,0.0,0.17303298,0.94654536,0.015916342
MIT,b1c32,339,0.030836713,0.16925816,0.097065404,0.17492042,0.01723115,0.03433773,0.9618362,9.393393e-05,0.15236175,0.11373373,0.013236394,0.1567614,0.0,0.17421177,0.8503982,0.009609794
MIT,b1c32,340,0.0233991,0.17382042,0.10044851,0.17868589,0.01753864,0.018522479,0.91686773,0.0,0.15566845,0.064920284,0.01734431,0.16130324,0.0,0.17944355,0.8162054,0.0112359
MIT,b1c32,341,0.18205374,0.17481424,0.09911305,0.17862594,0.026079334,0.043555032,1.1022432,0.008874869,0.15109617,0.09096707,0.055160657,0.16455257,0.0,0.17787702,0.95351976,0.02449808
MIT,b1c32,342,0.040826205,0.1741671,0.10115116,0.17860521,0.017729726,0.015452334,0.95725334,0.0,0.16435818,0.0483353,0.032934304,0.16860439,0.0,0.17998539,0.84858453,0.015262543
MIT,b1c32,343,0.030530762,0.19544607,0.10885095,0.20031337,0.022682182,0.00030600242,0.8924167,0.0,0.15289044,0.03261007,0.040992446,0.18094002,0.0,0.20035644,0.7933751,0.017353086
MIT,b1c32,344,0.022223866,0.1674652,0.096276,0.17210135,0.017511368,0.012244122,0.8955375,0.0,0.17145485,0.07423875,0.009099929,0.1554833,0.0,0.17220247,0.80374354,0.012662853
MIT,b1c32,345,0.04313489,0.16636181,0.09482268,0.17172159,0.017430522,0.036280792,0.9801365,4.169953e-05,0.15599342,0.11349803,0.01610808,0.15379924,0.0,0.17071861,0.8669818,0.0127303
MIT,b1c32,346,0.13035789,0.16157994,0.091803834,0.1671029,0.026019683,0.035730664,1.0684143,0.0013729915,0.16491733,0.08713233,0.05185773,0.15258713,0.0,0.16557232,0.94880736,0.021739101
MIT,b1c32,347,0.11236095,0.16579622,0.09862358,0.16965443,0.024079166,0.020773154,1.0312971,0.005348791,0.1564812,0.0709727,0.036250502,0.15276796,0.0,0.16963667,0.92184263,0.01667038
MIT,b1c32,348,0.038595956,0.19123794,0.105954036,0.19584942,0.017867291,0.0039977236,0.87128943,0.0,0.14782688,0.028261805,0.014335257,0.17682606,0.0,0.19556439,0.7711463,0.015332525
MIT,b1c32,349,0.18156576,0.16646603,0.0931217,0.17165987,0.028790252,0.033155374,1.1004788,0.011807289,0.15199442,0.0675329,0.05515667,0.16211194,0.0,0.17102726,0.95740557,0.024314694
MIT,b1c32,350,0.0075423755,0.18185733,0.093949586,0.1817154,0.02158143,0.027912065,0.9048275,0.0,0.15444171,0.0626214,0.020817542,0.16312288,0.0,0.1835847,0.77666456,0.011764297
MIT,b1c32,351,0.035513353,0.16414678,0.094169065,0.16899209,0.018262986,0.018667832,0.94033086,0.0,0.16180591,0.061281584,0.020094337,0.15336089,0.0,0.16892403,0.83760935,0.0124688195
MIT,b1c32,352,0.14631066,0.17072316,0.10053893,0.17677785,0.02156288,0.023980688,1.0307477,0.009066236,0.17392328,0.08518663,0.04982272,0.1672471,0.0,0.17605801,0.9245015,0.02180562
MIT,b1c32,353,0.04367936,0.16867393,0.097258866,0.17359106,0.01803979,0.019448709,0.9474345,1.1600832e-05,0.15505779,0.06844489,0.014815014,0.15657741,0.0,0.17410272,0.82153624,0.015471191
MIT,b1c32,354,0.0026972855,0.18387175,0.101315826,0.18613298,0.015891016,0.015563693,0.9154004,0.0,0.15666966,0.05309319,0.026252411,0.17014734,0.0,0.18618882,0.7917548,0.014303993
MIT,b1c32,355,0.03378103,0.17314865,0.10088129,0.1784085,0.018820278,0.013242984,0.9330945,0.0,0.16065422,0.05199161,0.02716253,0.16092902,0.0,0.17865211,0.8245747,0.016440798
MIT,b1c32,356,0.015206219,0.17247559,0.100104734,0.17702642,0.019549524,0.015171872,0.95507026,0.0,0.1635945,0.06334151,0.029269777,0.16488688,0.0,0.17822891,0.8477732,0.014101025
MIT,b1c32,357,0.09279056,0.19491144,0.101032436,0.19129393,0.024565058,0.0144920945,1.0103229,0.0029720867,0.15112568,0.068318084,0.04400337,0.17510267,0.0,0.18947098,0.8627739,0.023315407
MIT,b1c32,358,0.044998154,0.19889162,0.111305326,0.20396914,0.016732661,0.0,0.8503421,0.00012696418,0.13770184,0.06132214,0.013645646,0.18427943,0.0,0.20427045,0.7457402,0.012641685
MIT,b1c32,359,0.3229843,0.20161037,0.111264,0.20396094,0.023805412,0.012040293,1.0327487,0.030398635,0.15913077,0.045837253,0.051477946,0.1947826,0.0,0.20462936,0.94709617,0.024968877
MIT,b1c32,360,0.019929463,0.17299107,0.100573994,0.17752294,0.021427073,0.01396986,0.9373844,0.0,0.16179079,0.05731806,0.027791945,0.16055714,0.0,0.17877682,0.8282251,0.014274302
MIT,b1c32,361,0.035773266,0.17105915,0.098334916,0.17662376,0.021447087,0.027578676,0.9536743,0.0,0.15500809,0.0777635,0.019704798,0.1584568,0.0,0.17631802,0.84401727,0.013181064
MIT,b1c32,362,0.058919735,0.17948265,0.10067925,0.18001033,0.018485695,0.013375627,0.93199974,0.0021087474,0.14902428,0.08533495,0.015704114,0.1608393,0.0,0.17901082,0.8031144,0.012888151
MIT,b1c32,363,0.024044666,0.17151922,0.09900969,0.17668837,0.021468587,0.026502198,0.9638234,0.00031938267,0.15660144,0.061143037,0.009241446,0.15910101,0.0,0.1771048,0.8516358,0.015844613
MIT,b1c32,364,0.019364685,0.17404646,0.101834945,0.17998806,0.016372688,0.009444825,0.883061,0.0,0.16620488,0.058725648,0.01545097,0.16175373,0.0,0.17953356,0.78569865,0.011798527
MIT,b1c32,365,0.020395186,0.17164864,0.099704035,0.1763154,0.02245807,0.014068552,0.9380931,0.0,0.16296333,0.07395202,0.02603336,0.1593201,0.0,0.17716944,0.82919383,0.015842946
