dataset,battery_id,cycle_idx,discharge_capacity,SOH_recovered
NASA,B0036,131,1.6658118164053368,92.32000249759143
NASA,B0036,132,1.6532998517617,91.62658407194782
NASA,B0036,133,1.6468787023528522,91.27072122860369
NASA,B0036,134,1.6718953249703756,92.65715314113197
NASA,B0036,135,1.6807743463585727,93.14923229957101
NASA,B0036,136,1.6737717086703074,92.76114312737062
NASA,B0036,137,1.6605773762487392,92.02990758796751
NASA,B0036,138,1.655987781146086,91.77555026671004
NASA,B0036,139,1.6468623183898439,91.26981322237458
NASA,B0036,140,1.6574621175432847,91.85725861967718
NASA,B0036,141,1.6603991175216894,92.02002841316254
NASA,B0036,142,1.6460789092837111,91.22639635504144
NASA,B0036,143,1.6408366462659327,90.93586789910897
NASA,B0036,144,1.6344408920281601,90.58141246699462
NASA,B0036,145,1.6374039186504212,90.74562466820103
NASA,B0036,146,1.64738207540524,91.29861837820727
NASA,B0036,147,1.6545646441622355,91.69667940710299
NASA,B0036,148,1.640896560729935,90.93918838429936
NASA,B0036,149,1.6265229979339635,90.14259939378128
NASA,B0036,150,1.6217349144630457,89.87724176236067
NASA,B0036,151,1.6248200059639546,90.04821885128767
NASA,B0036,152,1.61880119736137,89.71465390730609
NASA,B0036,153,1.6137350490334217,89.43388580271991
NASA,B0036,154,1.612012823654141,89.33843933646799
NASA,B0036,155,1.6671032556887178,92.39157461437742
NASA,B0036,156,1.6850133383886254,93.38415904876781
NASA,B0036,157,1.6786654987614698,93.03235906484291
NASA,B0036,158,1.6729763502191373,92.71706402223077
NASA,B0036,159,1.666489034299654,92.357534202601
NASA,B0036,160,1.6698420840710908,92.54336165335206
NASA,B0036,161,1.6746744228027035,92.81117193022618
NASA,B0036,162,1.6665045335145643,92.35839317571258
NASA,B0036,163,1.6522220848347273,91.56685376843451
NASA,B0036,164,1.6462718275099526,91.23708796555414
NASA,B0036,165,1.642399234692521,91.022467217246
NASA,B0036,166,1.651178607099992,91.50902378660331
NASA,B0036,167,1.6481683120281931,91.34219194773048
NASA,B0036,168,1.6478887725428397,91.32669975003334
NASA,B0036,169,1.635843650915682,90.65915396379765
NASA,B0036,170,1.6332362811945516,90.51465241998801
NASA,B0036,171,1.629926467682987,90.33122114122955
NASA,B0036,172,1.6387862629287224,90.82223477863997
NASA,B0036,173,1.6359654863840773,90.66590613750407
NASA,B0036,174,1.631137043967566,90.39831179607735
NASA,B0036,175,1.6220189720888463,89.89298435733154
NASA,B0036,176,1.6416044978422155,90.97842256149164
NASA,B0036,177,1.6253090231457805,90.07532039241191
NASA,B0036,178,1.6196134522239483,89.75966941878427
NASA,B0036,179,1.6124236174774371,89.36120570564559
NASA,B0036,180,1.6077701029913394,89.10330594485136
NASA,B0036,181,1.6088077531981582,89.16081296259594
NASA,B0036,182,1.6083556258734268,89.13575587311118
NASA,B0036,183,1.6068202519011539,89.05066479165826
NASA,B0036,184,1.601770977206713,88.77083183104948
NASA,B0036,185,1.594911734692208,88.3906896806371
NASA,B0036,186,1.5938139125387372,88.3298479079037
NASA,B0036,187,1.5920273129504596,88.23083379548858
NASA,B0036,188,1.5847361549778751,87.82675470587577
NASA,B0036,189,1.5763429363936798,87.36159894636877
NASA,B0036,190,1.5720229174642286,87.12218165179273
NASA,B0036,191,1.5729874285512353,87.17563526827239
NASA,B0036,192,1.596985400389019,88.50561311942134
NASA,B0036,193,1.595726023703856,88.43581792552571
NASA,B0036,194,1.579500338340559,87.53658351110239
NASA,B0036,195,1.5629469877520186,86.61918974991795
NASA,B0036,196,1.5591129431541175,86.40670536040396
NASA,B0038,12,1.7419245088095903,100.0
NASA,B0038,13,1.779741859708433,102.17100974856174
NASA,B0038,14,1.7815666306452766,102.2757657771735
NASA,B0038,15,1.7834859577156017,102.3859500624636
NASA,B0038,16,1.7864411650415675,102.55560192228992
NASA,B0038,17,1.7859997608067948,102.53026188989816
NASA,B0038,18,1.7769523773001608,102.01087178654534
NASA,B0038,19,1.781428917321899,102.26785996250236
NASA,B0038,20,1.7859452772697197,102.52713411158172
NASA,B0038,21,1.785208429691551,102.48483333594866
NASA,B0038,22,1.783596609584544,102.39230233940688
NASA,B0038,23,1.7796783152744713,102.16736180436898
NASA,B0038,24,1.7841102592788645,102.42178982245926
NASA,B0038,25,1.7833032331592193,102.37546025332101
NASA,B0038,26,1.7796186141356956,102.16393449517884
NASA,B0038,27,1.7816592334352586,102.28108189675926
NASA,B0038,28,1.7775911304124035,102.04754117772804
NASA,B0038,29,1.777701881971679,102.05389917767094
NASA,B0038,30,1.7789547618270618,102.125824215125
NASA,B0038,31,1.7807753731135043,102.23034144748698
NASA,B0038,32,1.778415319026661,102.09485600739426
NASA,B0038,33,1.7789773899108463,102.12712324293418
NASA,B0038,34,1.7792479347236045,102.14265461707757
NASA,B0038,35,1.7779204573685081,102.06644710358412
NASA,B0038,36,1.779227040224144,102.14145511047697
NASA,B0038,37,1.7760634320079352,101.95983942046232
NASA,B0038,38,1.775103937963957,101.90475700792805
NASA,B0038,39,1.733064100138742,99.49134370484842
NASA,B0038,40,1.7394892806215223,99.86019898246153
NASA,B0038,41,1.7378064360392924,99.76359062924534
NASA,B0038,42,1.730028145799833,99.31705633914714
NASA,B0038,43,1.7290404566542985,99.26035530873284
NASA,B0038,44,1.7286072907068815,99.2354882180394
NASA,B0038,45,1.52573884649634,87.58926341411954
NASA,B0038,46,1.5301475534434217,87.84235744458901
NASA,B0039,12,1.7461791006389626,100.0
NASA,B0039,13,1.7695250734505363,101.33697470110774
NASA,B0039,14,1.7715391419501945,101.45231616286966
NASA,B0039,15,1.770625483958279,101.39999289364825
NASA,B0039,16,1.7704040639447296,101.38731263573722
NASA,B0039,17,1.7695081788801759,101.33600718463968
NASA,B0039,18,1.7638356274269416,101.01115210813816
NASA,B0039,19,1.7715725869786123,101.45423148921881
NASA,B0039,20,1.7701196454489683,101.37102458741177
NASA,B0039,21,1.7667569752860521,101.17845154827243
NASA,B0039,22,1.7648743629092642,101.07063830184777
NASA,B0039,23,1.763838685943225,101.0113272629251
NASA,B0039,24,1.7657225752056789,101.11921363390302
NASA,B0039,25,1.7645632809383045,101.05282329244547
NASA,B0039,26,1.7608991948479125,100.84298879785946
NASA,B0039,27,1.7598362095817717,100.78211387009566
NASA,B0039,28,1.7590955400143164,100.73969728366508
NASA,B0039,29,1.7560495443976523,100.56525952893823
NASA,B0039,30,1.7571677199949287,100.62929509074672
NASA,B0039,31,1.7558911269459976,100.5561872950765
NASA,B0039,32,1.7533419072229914,100.4101988496717
NASA,B0039,33,1.7506673845335168,100.25703456723951
NASA,B0039,34,1.7510006664162403,100.27612091884008
NASA,B0039,35,1.7496058853847873,100.19624474629039
NASA,B0039,36,1.7477359172183355,100.08915560716557
NASA,B0039,37,1.7444225468099093,99.89940586115075
NASA,B0039,38,1.743308366083936,99.83559907720941
NASA,B0039,39,1.6556691733888471,94.81668706165387
NASA,B0039,40,1.64297669457593,94.08981552778471
NASA,B0039,41,1.6343822729361266,93.59763109855528
NASA,B0039,42,1.6265067062165601,93.14661397684739
NASA,B0039,43,1.618865991735961,92.70904634831471
NASA,B0039,44,1.6114968339209264,92.2870301981765
NASA,B0039,45,1.3240805773461226,75.82730642358591
NASA,B0039,46,1.3153386221697692,75.3266730593935
NASA,B0040,12,1.7075144448533202,100.0
NASA,B0040,13,1.730880859428193,101.3684460852031
NASA,B0040,14,1.7328212845233328,101.48208641785087
NASA,B0040,15,1.7317734323431513,101.42071931297278
NASA,B0040,16,1.7341296392350067,101.5587097644713
NASA,B0040,17,1.7334756929990074,101.5204116266154
NASA,B0040,18,1.7243057179457875,100.98337517103171
NASA,B0040,19,1.7318975861687205,101.42799033934351
NASA,B0040,20,1.7333691208377457,101.51417026440714
NASA,B0040,21,1.732175650153278,101.4442750615838
NASA,B0040,22,1.7334832776102866,101.52085581678327
NASA,B0040,23,1.732372495746513,101.45580325648889
NASA,B0040,24,1.7338175297202416,101.54043117738784
NASA,B0040,25,1.7329630786357868,101.49039054159526
NASA,B0040,26,1.7318839084573339,101.42718930884986
NASA,B0040,27,1.7306960059812662,101.35762020624881
NASA,B0040,28,1.7296011601947467,101.29350093687341
NASA,B0040,29,1.7296187381064656,101.29453038126681
NASA,B0040,30,1.7307198617163877,101.35901730922463
NASA,B0040,31,1.729274556175907,101.27437348411166
NASA,B0040,32,1.7297962212599596,101.30492462150464
NASA,B0040,33,1.7268942069037494,101.13496914236026
NASA,B0040,34,1.7272191689306016,101.15400043242235
NASA,B0040,35,1.7285674981160106,101.2329648704377
NASA,B0040,36,1.726636381605547,101.11986969187072
NASA,B0040,37,1.7262424141835067,101.09679712441877
NASA,B0040,38,1.7252725927602899,101.03999986415899
NASA,B0040,39,1.6668026877455053,97.61572985631099
NASA,B0040,40,1.666754853762041,97.61292847541442
NASA,B0040,41,1.6583274448761054,97.11938015368064
NASA,B0040,42,1.65032263550715,96.65058122825526
NASA,B0040,43,1.6493406341242296,96.59307065281736
NASA,B0040,44,1.641919055037739,96.15842840959299
NASA,B0040,45,0.425812451177779,24.93756070182805
NASA,B0040,46,0.5569902643736575,32.61994450779035
NASA,B0041,42,1.2156494086360898,100.0
NASA,B0041,43,1.1476416320946565,94.40564227989587
NASA,B0041,44,1.1194574527298193,92.08719592812585
NASA,B0041,45,1.0841325641850128,89.18135084698197
NASA,B0041,46,1.0607784232892656,87.2602261600585
NASA,B0041,47,1.0170312865626592,83.66156223476699
NASA,B0041,48,1.0000374999808574,82.26364384965726
NASA,B0041,49,0.991506494786248,81.56187859283202
NASA,B0041,50,0.9655644425371017,79.42787087112777
NASA,B0041,51,0.9383311962439673,77.18764880548393
NASA,B0041,52,0.9298903389240268,76.49329916322887
NASA,B0041,53,0.9072117399448598,74.62774493204543
NASA,B0041,54,0.9176870676937323,75.48945124921671
NASA,B0041,55,0.9157430721963028,75.32953709274864
NASA,B0041,56,0.9111662690050432,74.95304670343528
NASA,B0041,57,0.8968901443572698,73.77868470840987
NASA,B0041,58,0.8862133472800153,72.90040541164836
NASA,B0041,59,0.8931124136187014,73.46792646580053
NASA,B0041,60,0.880898507091054,72.46320368628213
NASA,B0041,61,0.8798879382023741,72.3800737245102
NASA,B0041,62,0.8682347537115443,71.42147625322906
NASA,B0041,63,0.8443569490395516,69.45727469130154
NASA,B0041,64,0.8657093203148538,71.21373269009732
NASA,B0041,65,0.848696904019178,69.81428181430879
NASA,B0041,66,0.8364948433646345,68.81053348293472
NASA,B0049,1,1.4209057149417375,103.50027365538932
NASA,B0049,2,1.372852133389263,100.0
NASA,B0049,3,1.3643742487429145,99.3824619243284
NASA,B0049,4,2.378643730568756,173.26292269338722
NASA,B0049,5,1.0605357965671216,77.25054802143167
NASA,B0049,6,1.0069932376659496,73.35045145611639
NASA,B0049,7,0.9298775334359536,67.73326207683381
NASA,B0049,8,0.9232377029483808,67.24960980824022
NASA,B0049,9,0.9053279121173716,65.9450417199936
NASA,B0049,10,0.8595848360639872,62.61306772651951
NASA,B0049,11,0.8369614294820705,60.96515488640435
NASA,B0049,12,0.8456824187653132,61.60040096070024
NASA,B0049,13,0.8071214007577537,58.79157566409957
NASA,B0049,14,0.7820744360746734,56.96712829107879
NASA,B0049,15,0.7953019444133349,57.93063397511816
NASA,B0049,17,0.7752051154719997,56.46675972001389
NASA,B0049,18,0.7711865903845158,56.17404610652639
NASA,B0049,19,0.7585098914517947,55.25066196162033
NASA,B0049,20,0.7349386490499009,53.53370775886132
NASA,B0049,21,0.7366758033690756,53.660243915008444
NASA,B0049,22,0.7093946599203638,51.67305659998706
NASA,B0049,23,0.7186465009220309,52.34697047436961
NASA,B0049,24,0.6913885231046639,50.361470568413026
NASA,B0051,1,1.2931804619982779,105.23124325716906
NASA,B0051,2,1.2288940261191657,100.0
NASA,B0051,3,1.2039031789717949,97.9663952614131
NASA,B0051,5,1.0092808819126011,82.12920402094389
NASA,B0051,6,0.9565659895125322,77.83958333114838
NASA,B0051,7,0.901956291365404,73.39577475315528
NASA,B0051,8,0.8897906666138162,72.40580942717784
NASA,B0051,9,0.8830717036634559,71.85906065897211
NASA,B0051,10,0.8431270354481757,68.60860395837076
NASA,B0051,11,0.826559103449663,67.260405363018
NASA,B0051,12,0.8352681546837963,67.96909553882074
NASA,B0051,13,0.8025719464987874,65.30847489211914
NASA,B0051,14,0.7839218784699513,63.7908445975255
NASA,B0051,15,0.7910763493036002,64.37303237625875
NASA,B0051,17,0.7654538269480236,62.288025710835186
NASA,B0051,18,0.773177347633947,62.916519341837216
NASA,B0051,19,0.7605293776416485,61.88730366306623
NASA,B0051,20,0.7376430319247004,60.02495058537873
NASA,B0051,21,0.739179500257907,60.1499791314169
NASA,B0051,22,0.7014575429842594,57.08039327031762
NASA,B0051,23,0.7047349480541781,57.34708877052024
NASA,B0051,24,0.677848893570423,55.15926346481337
MIT,b1c0,1,1.0706892,99.88699510822133
MIT,b1c0,2,1.0719005,100.0
MIT,b1c0,3,1.0725095,100.0568149748974
MIT,b1c0,4,1.073174,100.11880766918199
MIT,b1c0,5,1.0735761,100.15632047937287
MIT,b1c0,6,1.0739917,100.19509273482008
MIT,b1c0,7,1.0743741,100.2307676878591
MIT,b1c0,8,1.0744922,100.24178550154608
MIT,b1c0,9,1.0745373,100.24599298162471
MIT,b1c0,10,1.0747814,100.26876561770426
MIT,b1c0,12,1.0738269,100.17971817346853
MIT,b1c0,13,1.0750562,100.29440232558899
MIT,b1c0,14,1.0730921,100.11116703462682
MIT,b1c0,15,1.0758405,100.36757143037065
MIT,b1c0,16,1.072405,100.04706593569088
MIT,b1c0,17,1.0761998,100.40109133263768
MIT,b1c0,18,1.0761871,100.39990652117432
MIT,b1c0,19,1.0764284,100.42241793897848
MIT,b1c0,20,1.0765469,100.43347306956198
MIT,b1c0,21,1.0766536,100.44342735169916
MIT,b1c0,22,1.0766355,100.44173876213324
MIT,b1c0,23,1.0754509,100.33122477319492
MIT,b1c0,24,1.0766494,100.44303552428609
MIT,b1c0,25,1.076545,100.43329581430368
MIT,b1c0,26,1.0765674,100.4353855605068
MIT,b1c0,27,1.0765301,100.43190575990964
MIT,b1c0,28,1.0764797,100.42720383095258
MIT,b1c0,29,1.0765879,100.4372980514516
MIT,b1c0,30,1.0766202,100.44031139084272
MIT,b1c0,31,1.0766256,100.44081516894528
MIT,b1c0,32,1.0766001,100.43843621679439
MIT,b1c0,33,1.0766319,100.4414029100649
MIT,b1c0,34,1.0766066,100.43904261636226
MIT,b1c0,35,1.076661,100.44411771428412
MIT,b1c0,36,1.0766382,100.44199065118453
MIT,b1c0,37,1.0766717,100.44511594126506
MIT,b1c0,38,1.0766507,100.44315680419966
MIT,b1c0,39,1.0767151,100.44916482453361
MIT,b1c0,40,1.0766989,100.44765349022602
MIT,b1c0,41,1.0766598,100.44400576359467
MIT,b1c0,42,1.0766748,100.44540514721282
MIT,b1c0,43,1.0768414,100.46094763459854
MIT,b1c0,44,1.0766555,100.44360460695746
MIT,b1c0,45,1.0766659,100.44457484626605
MIT,b1c0,46,1.0766661,100.44459350471429
MIT,b1c0,47,1.0743055,100.22436784011202
MIT,b1c0,48,1.0768253,100.45944562951507
MIT,b1c0,49,1.0767562,100.45299913564737
MIT,b1c0,50,1.0767081,100.44851177884514
MIT,b1c0,51,1.076677,100.4456103901435
MIT,b1c0,52,1.0767009,100.44784007470844
MIT,b1c0,53,1.076785,100.45568595219427
MIT,b1c0,54,1.076645,100.44262503842477
MIT,b1c0,55,1.0766542,100.44348332704386
MIT,b1c0,56,1.0753976,100.32625229673837
MIT,b1c0,57,1.0765858,100.43710213774506
MIT,b1c0,58,1.0752628,100.31367650262315
MIT,b1c0,59,1.0767044,100.44816659755267
MIT,b1c0,60,1.0769024,100.46663846131241
MIT,b1c0,61,1.0770562,100.48098680801063
MIT,b1c0,62,1.0770824,100.48343106473037
MIT,b1c0,63,1.0769807,100.47394324379921
MIT,b1c0,64,1.0765196,100.4309261913769
MIT,b1c0,65,1.0765632,100.4349937330937
MIT,b1c0,66,1.0766724,100.44518124583392
MIT,b1c0,67,1.0765343,100.43229758732271
MIT,b1c0,68,1.0766476,100.4428675982519
MIT,b1c0,69,1.0766002,100.43844554601849
MIT,b1c0,70,1.0753345,100.32036555631798
MIT,b1c0,71,1.0763972,100.41950722105271
MIT,b1c0,72,1.07514,100.30222021540247
MIT,b1c0,73,1.0763736,100.41730552416013
MIT,b1c0,74,1.0762513,100.40589588306005
MIT,b1c0,75,1.0763264,100.41290213037497
MIT,b1c0,76,1.0762902,100.40952495124316
MIT,b1c0,77,1.0763192,100.41223042623825
MIT,b1c0,78,1.0762045,100.40152980617138
MIT,b1c0,79,1.0762365,100.40451515789013
MIT,b1c0,80,1.0762444,100.40525216659569
MIT,b1c0,81,1.0761995,100.40106334496532
MIT,b1c0,82,1.0761882,100.40000914263965
MIT,b1c0,83,1.0762265,100.40358223547803
MIT,b1c0,84,1.0763329,100.41350852994285
MIT,b1c0,85,1.0760512,100.38722810559375
MIT,b1c0,86,1.0762264,100.4035729062539
MIT,b1c0,87,1.076053,100.38739603162794
MIT,b1c0,88,1.0749464,100.28415883750405
MIT,b1c0,89,1.0761249,100.394103743771
MIT,b1c0,90,1.0760405,100.38622987861281
MIT,b1c0,91,1.0748079,100.27123786209636
MIT,b1c0,92,1.0759902,100.38153727887989
MIT,b1c0,93,1.0758985,100.37298238036088
MIT,b1c0,94,1.0758245,100.36607875451126
MIT,b1c0,95,1.0758753,100.37081800036478
MIT,b1c0,96,1.0758419,100.36770203950833
MIT,b1c0,97,1.0759112,100.37416719182424
MIT,b1c0,98,1.0758784,100.37110720631253
MIT,b1c0,99,1.0759126,100.37429780096197
MIT,b1c0,100,1.0758415,100.36766472261185
MIT,b1c0,101,1.0757886,100.36272956305181
MIT,b1c0,102,1.0758218,100.36582686546001
MIT,b1c0,103,1.0757833,100.36223511417339
MIT,b1c0,104,1.0758278,100.36638661890727
MIT,b1c0,105,1.0758644,100.36980111493558
MIT,b1c0,106,1.0756383,100.34870773919782
MIT,b1c0,107,1.0757459,100.35874598435211
MIT,b1c0,108,1.0757282,100.35709471168266
MIT,b1c0,109,1.0756657,100.351263946607
MIT,b1c0,110,1.0756232,100.34729902635553
MIT,b1c0,111,1.0756211,100.34710311264898
MIT,b1c0,112,1.0756699,100.35165577402007
MIT,b1c0,113,1.0755961,100.34477080661873
MIT,b1c0,114,1.0741987,100.21440422875072
MIT,b1c0,115,1.0756382,100.3486984099737
MIT,b1c0,116,1.0756032,100.3454331815313
MIT,b1c0,117,1.0755146,100.33716748896005
MIT,b1c0,118,1.0755045,100.33622523732382
MIT,b1c0,119,1.0753888,100.32543132501573
MIT,b1c0,120,1.0752513,100.31260364184922
MIT,b1c0,121,1.075214,100.30912384125206
MIT,b1c0,122,1.0752245,100.31010340978479
MIT,b1c0,123,1.0751811,100.30605452651622
MIT,b1c0,124,1.0752125,100.30898390289025
MIT,b1c0,125,1.0752281,100.31043926185312
MIT,b1c0,126,1.07524,100.31154943952355
MIT,b1c0,127,1.0752876,100.31599015020518
MIT,b1c0,128,1.0752187,100.30956231478577
MIT,b1c0,129,1.075147,100.30287326109095
MIT,b1c0,130,1.0751264,100.30095144092199
MIT,b1c0,131,1.0737574,100.1732343627044
MIT,b1c0,132,1.0747384,100.26475405133219
MIT,b1c0,133,1.0744451,100.23739143698505
MIT,b1c0,134,1.0728469,100.08829177708193
MIT,b1c0,135,1.0728441,100.08803055880652
MIT,b1c0,136,1.07452,100.24437902585174
MIT,b1c0,137,1.073329,100.13326796656968
MIT,b1c0,138,1.0747689,100.26759946468913
MIT,b1c0,139,1.0747482,100.26566831529607
MIT,b1c0,140,1.0710337,99.91913428531848
MIT,b1c0,141,1.0746664,100.25803700996501
MIT,b1c0,142,1.0747198,100.26301881564568
MIT,b1c0,143,1.0746906,100.26029468220233
MIT,b1c0,144,1.0721986,100.02781041710493
MIT,b1c0,145,1.0733948,100.13940659604133
MIT,b1c0,146,1.0745389,100.24614224921065
MIT,b1c0,147,1.0743873,100.23199914544307
MIT,b1c0,148,1.0740879,100.20406744842457
MIT,b1c0,149,1.0744152,100.23460199897288
MIT,b1c0,150,1.074378,100.23113152759981
MIT,b1c0,151,1.0743593,100.22938696268918
MIT,b1c0,152,1.0742767,100.22168102356517
MIT,b1c0,153,1.0742306,100.21738025124533
MIT,b1c0,154,1.0739679,100.19287237947924
MIT,b1c0,155,1.0732156,100.12268862641636
MIT,b1c0,156,1.0736821,100.16620945694122
MIT,b1c0,157,1.0737848,100.17579057011356
MIT,b1c0,158,1.0738961,100.18617399656034
MIT,b1c0,159,1.0742747,100.22149443908273
MIT,b1c0,160,1.0730073,100.10325585257213
MIT,b1c0,161,1.0730597,100.10814436601159
MIT,b1c0,162,1.0715735,99.96949343712407
MIT,b1c0,163,1.071436,99.95666575395758
MIT,b1c0,164,1.0687023,99.70163275415955
MIT,b1c0,165,1.0677084,99.6089095956201
MIT,b1c0,166,1.0725,100.0559286986059
MIT,b1c0,167,1.0736258,100.16095710376105
MIT,b1c0,168,1.0730176,100.10421676265662
MIT,b1c0,169,1.0737669,100.17412063899589
MIT,b1c0,170,1.0739388,100.19015757526005
MIT,b1c0,171,1.0714852,99.96125573222514
MIT,b1c0,172,1.0713842,99.95183321586286
MIT,b1c0,173,1.0700154,99.82413479609347
MIT,b1c0,174,1.0639316,99.2565634590151
MIT,b1c0,175,1.0678089,99.61828546586182
MIT,b1c0,176,1.0715845,99.97051965177738
MIT,b1c0,177,1.0691396,99.74242945124104
MIT,b1c0,178,1.07152,99.96450230221929
MIT,b1c0,179,1.0702107,99.84235477080196
MIT,b1c0,180,1.0714779,99.96057469886432
MIT,b1c0,181,1.0737666,100.1740926513235
MIT,b1c0,182,1.0734777,100.1471405228377
MIT,b1c0,183,1.0734123,100.14103921026252
MIT,b1c0,184,1.0733159,100.1320458382098
MIT,b1c0,185,1.0732638,100.12718531244273
MIT,b1c0,186,1.0731425,100.11586896358386
MIT,b1c0,187,1.072943,100.0972571614623
MIT,b1c0,188,1.0719339,100.00311596085645
MIT,b1c0,189,1.0716102,99.97291726237651
MIT,b1c0,190,1.0724705,100.05317657749018
MIT,b1c0,191,1.0728638,100.08986841595839
MIT,b1c0,192,1.0730959,100.11152154514342
MIT,b1c0,193,1.0696446,99.78954203305251
MIT,b1c0,194,1.0709413,99.91051408223059
MIT,b1c0,195,1.0647488,99.33280187853258
MIT,b1c0,196,1.067211,99.56250603484185
MIT,b1c0,197,1.0692852,99.75601280156134
MIT,b1c0,198,1.0644047,99.30070001833194
MIT,b1c0,199,1.0692478,99.75252367174006
MIT,b1c0,200,1.0729612,100.09895508025232
MIT,b1c0,201,1.0719513,100.00473924585351
MIT,b1c0,202,1.0734826,100.14759765481965
MIT,b1c0,203,1.0711106,99.92630845866756
MIT,b1c0,204,1.0728359,100.08726556242861
MIT,b1c0,205,1.0686156,99.69354431684658
MIT,b1c0,206,1.0722553,100.03310008718161
MIT,b1c0,207,1.0722088,100.0287619979653
MIT,b1c0,208,1.0730858,100.1105792935072
MIT,b1c0,209,1.0728866,100.09199547905799
MIT,b1c0,210,1.0728358,100.08725623320449
MIT,b1c0,211,1.0728077,100.08463472122646
MIT,b1c0,212,1.07278,100.08205052614494
MIT,b1c0,213,1.0726694,100.07173240426701
MIT,b1c0,214,1.0725751,100.06293494592083
MIT,b1c0,215,1.0714912,99.96181548567242
MIT,b1c0,216,1.0725292,100.05865283204925
MIT,b1c0,217,1.0722562,100.0331840501987
MIT,b1c0,218,1.0722263,100.0303946121865
MIT,b1c0,219,1.0702997,99.85065778026974
MIT,b1c0,220,1.0709004,99.90669842956507
MIT,b1c0,221,1.0717547,99.98639799123148
MIT,b1c0,222,1.0720819,100.01692321255564
MIT,b1c0,223,1.0726638,100.07120996771621
MIT,b1c0,224,1.0686629,99.69795703985585
MIT,b1c0,225,1.0687469,99.70579358811756
MIT,b1c0,226,1.0661069,99.459502071321
MIT,b1c0,227,1.0659326,99.44324123367795
MIT,b1c0,228,1.0679137,99.62806249274071
MIT,b1c0,229,1.0685478,99.68721910289247
MIT,b1c0,230,1.0715339,99.96579906437212
MIT,b1c0,231,1.0725104,100.0568989379145
MIT,b1c0,232,1.0724415,100.05047110249508
MIT,b1c0,233,1.0723016,100.03741951794967
MIT,b1c0,234,1.07228,100.03540440553951
MIT,b1c0,235,1.0659735,99.44705688634346
MIT,b1c0,236,1.0707749,99.8949902532931
MIT,b1c0,237,1.0695169,99.77762861384988
MIT,b1c0,238,1.0634056,99.20749174013821
MIT,b1c0,239,1.0694402,99.77047309894903
MIT,b1c0,240,1.0681522,99.6503126922695
MIT,b1c0,241,1.0705171,99.87093951350896
MIT,b1c0,242,1.0715264,99.96509937256303
MIT,b1c0,243,1.0711093,99.926187178754
MIT,b1c0,244,1.0713196,99.94580653708064
MIT,b1c0,245,1.0713376,99.94748579742243
MIT,b1c0,246,1.0714476,99.95774794395562
MIT,b1c0,247,1.0713531,99.94893182716122
MIT,b1c0,248,1.0716952,99.98084710287942
MIT,b1c0,249,1.071188,99.9335292781373
MIT,b1c0,250,1.0692111,99.74909984648762
MIT,b1c0,251,1.0694512,99.77149931360235
MIT,b1c0,252,1.0713137,99.94525611285749
MIT,b1c0,253,1.0665704,99.50274302512221
MIT,b1c0,254,1.0716691,99.97841217538382
MIT,b1c0,255,1.06809,99.64450991486618
MIT,b1c0,256,1.0522044,98.16250668788754
MIT,b1c0,257,1.0594097,98.83470527348388
MIT,b1c0,258,1.062722,99.14371716404648
MIT,b1c0,259,1.065221,99.37685447483233
MIT,b1c0,260,1.0675694,99.59594197409182
MIT,b1c0,261,1.0713251,99.94631964440728
MIT,b1c0,262,1.070654,99.88371122133071
MIT,b1c0,263,1.070429,99.86272046705828
MIT,b1c0,264,1.0698726,99.81081266404858
MIT,b1c0,265,1.0674539,99.58516672023198
MIT,b1c0,266,1.067901,99.62687768127732
MIT,b1c0,267,1.0710255,99.91836928894054
MIT,b1c0,268,1.0709585,99.9121187087794
MIT,b1c0,269,1.0709193,99.90846165292395
MIT,b1c0,270,1.0708414,99.90119418733362
MIT,b1c0,271,1.0697244,99.79698675390112
MIT,b1c0,272,1.0704929,99.86868184127167
MIT,b1c0,273,1.0707847,99.89590451725697
MIT,b1c0,274,1.070703,99.88828254115005
MIT,b1c0,275,1.0706118,99.87977428875162
MIT,b1c0,276,1.0700974,99.83178475987279
MIT,b1c0,277,1.070269,99.84779370846455
MIT,b1c0,278,1.0699091,99.81421783085278
MIT,b1c0,279,1.0699389,99.81699793964086
MIT,b1c0,280,1.0691898,99.74711272174983
MIT,b1c0,281,1.0666218,99.50753824632045
MIT,b1c0,282,1.0662863,99.47623869939422
MIT,b1c0,283,1.0651459,99.3698482275174
MIT,b1c0,284,1.0691012,99.73884702917856
MIT,b1c0,285,1.0685273,99.68530661194767
MIT,b1c0,286,1.0708722,99.9040675883629
MIT,b1c0,287,1.0689743,99.7270082437689
MIT,b1c0,288,1.0695846,99.78394449857987
MIT,b1c0,289,1.0698013,99.80416092725025
MIT,b1c0,290,1.0701363,99.83541382805588
MIT,b1c0,291,1.0700173,99.82431205135178
MIT,b1c0,292,1.0698297,99.80681042690065
MIT,b1c0,293,1.0646312,99.32183071096618
MIT,b1c0,294,1.06767,99.60532717355763
MIT,b1c0,295,1.0670372,99.54629184331941
MIT,b1c0,296,1.0699611,99.81906902739574
MIT,b1c0,297,1.0698364,99.80743548491675
MIT,b1c0,298,1.0697434,99.79875930648413
MIT,b1c0,299,1.0696157,99.78684588728152
MIT,b1c0,300,1.0698825,99.81173625723657
MIT,b1c0,301,1.0698853,99.81199747551194
MIT,b1c0,302,1.0691276,99.74130994434653
MIT,b1c0,303,1.0667444,99.51897587509289
MIT,b1c0,304,1.0688608,99.71641957439147
