pool,battery_id,channel,frac_cycles_fully_saturated,frac_values_clipped,n_cycles
expanded_204,b2c9,dIdV,0.0,0.01628423040604344,1059
expanded_204,b2c10,V_t,0.0,0.018260504201680672,595
expanded_204,b2c10,I_t,0.0,0.009142857142857144,595
expanded_204,b2c10,T_t,0.0,3.361344537815126e-05,595
expanded_204,b2c10,dQdV,0.0,0.008319327731092436,595
expanded_204,b2c10,dVdQ,0.0,0.02126890756302521,595
expanded_204,b2c10,dIdV,0.0,0.016369747899159664,595
expanded_204,b2c11,V_t,0.0,0.018948412698412697,504
expanded_204,b2c11,I_t,0.0,0.007876984126984126,504
expanded_204,b2c11,T_t,0.0,0.0,504
expanded_204,b2c11,dQdV,0.0,0.01005952380952381,504
expanded_204,b2c11,dVdQ,0.0,0.021825396825396824,504
expanded_204,b2c11,dIdV,0.0,0.015922619047619047,504
expanded_204,b2c13,V_t,0.0,0.020481695568400772,519
expanded_204,b2c13,I_t,0.0,0.004065510597302505,519
expanded_204,b2c13,T_t,0.0,0.004296724470134875,519
expanded_204,b2c13,dQdV,0.0,0.010828516377649325,519
expanded_204,b2c13,dVdQ,0.0,0.022273603082851638,519
expanded_204,b2c13,dIdV,0.0,0.01741811175337187,519
expanded_204,b2c14,V_t,0.0,0.026023622047244094,508
expanded_204,b2c14,I_t,0.0,0.0075,508
expanded_204,b2c14,T_t,0.0,0.00013779527559055118,508
expanded_204,b2c14,dQdV,0.0,0.010826771653543307,508
expanded_204,b2c14,dVdQ,0.0,0.02137795275590551,508
expanded_204,b2c14,dIdV,0.0,0.01734251968503937,508
expanded_204,b2c15,V_t,0.0,0.03818840579710145,207
expanded_204,b2c15,I_t,0.0,0.03222222222222222,207
expanded_204,b2c15,T_t,0.0,0.02176328502415459,207
expanded_204,b2c15,dQdV,0.0,0.008164251207729468,207
expanded_204,b2c15,dVdQ,0.0,0.01884057971014493,207
expanded_204,b2c15,dIdV,0.0,0.01570048309178744,207
expanded_204,b2c16,V_t,0.0,0.03186070686070686,481
expanded_204,b2c16,I_t,0.0,0.03562370062370063,481
expanded_204,b2c16,T_t,0.0,0.0,481
expanded_204,b2c16,dQdV,0.0,0.006964656964656965,481
expanded_204,b2c16,dVdQ,0.0,0.018035343035343036,481
expanded_204,b2c16,dIdV,0.0,0.016964656964656964,481
expanded_204,b2c17,V_t,0.0,0.03525763358778626,524
expanded_204,b2c17,I_t,0.0,0.0028625954198473282,524
expanded_204,b2c17,T_t,0.0,2.862595419847328e-05,524
expanded_204,b2c17,dQdV,0.0,0.010181297709923664,524
expanded_204,b2c17,dVdQ,0.0,0.021192748091603052,524
expanded_204,b2c17,dIdV,0.0,0.01575381679389313,524
expanded_204,b2c18,V_t,0.0,0.03397509578544061,522
expanded_204,b2c18,I_t,0.0,0.003582375478927203,522
expanded_204,b2c18,T_t,0.0,0.00011494252873563218,522
expanded_204,b2c18,dQdV,0.0,0.010028735632183908,522
expanded_204,b2c18,dVdQ,0.0,0.022662835249042147,522
expanded_204,b2c18,dIdV,0.0,0.016877394636015324,522
expanded_204,b2c19,V_t,0.0,0.03236680327868852,488
expanded_204,b2c19,I_t,0.0,0.0023258196721311474,488
expanded_204,b2c19,T_t,0.0,0.0,488
expanded_204,b2c19,dQdV,0.0,0.00964139344262295,488
expanded_204,b2c19,dVdQ,0.0,0.021168032786885244,488
expanded_204,b2c19,dIdV,0.0,0.016188524590163934,488
expanded_204,b2c20,V_t,0.0,0.025933962264150942,530
expanded_204,b2c20,I_t,0.0,0.001349056603773585,530
expanded_204,b2c20,T_t,0.0,2.830188679245283e-05,530
expanded_204,b2c20,dQdV,0.0,0.01020754716981132,530
expanded_204,b2c20,dVdQ,0.0,0.02218867924528302,530
expanded_204,b2c20,dIdV,0.0,0.01759433962264151,530
expanded_204,b2c21,V_t,0.0,0.02613680154142582,519
expanded_204,b2c21,I_t,0.0,0.0016763005780346821,519
expanded_204,b2c21,T_t,0.0,0.0,519
expanded_204,b2c21,dQdV,0.0,0.010549132947976879,519
expanded_204,b2c21,dVdQ,0.0,0.02279383429672447,519
expanded_204,b2c21,dIdV,0.0,0.01701348747591522,519
expanded_204,b2c22,V_t,0.0,0.026818181818181817,539
expanded_204,b2c22,I_t,0.0,0.001901669758812616,539
expanded_204,b2c22,T_t,0.0,0.0,539
expanded_204,b2c22,dQdV,0.0,0.012569573283858998,539
expanded_204,b2c22,dVdQ,0.0,0.021716141001855288,539
expanded_204,b2c22,dIdV,0.0,0.017996289424860853,539
expanded_204,b2c23,V_t,0.0,0.03784313725490196,561
expanded_204,b2c23,I_t,0.0,0.00267379679144385,561
expanded_204,b2c23,T_t,0.0,0.0,561
expanded_204,b2c23,dQdV,0.0,0.010142602495543673,561
expanded_204,b2c23,dVdQ,0.0,0.02057932263814617,561
expanded_204,b2c23,dIdV,0.0,0.017049910873440287,561
expanded_204,b2c24,V_t,0.0,0.038145315487571704,523
expanded_204,b2c24,I_t,0.0,0.031089866156787764,523
expanded_204,b2c24,T_t,0.0,0.027065009560229447,523
expanded_204,b2c24,dQdV,0.0,0.009321223709369025,523
expanded_204,b2c24,dVdQ,0.0,0.022791586998087955,523
expanded_204,b2c24,dIdV,0.0,0.016606118546845124,523
expanded_204,b2c25,V_t,0.0,0.03375514403292181,486
expanded_204,b2c25,I_t,0.0,0.02742798353909465,486
expanded_204,b2c25,T_t,0.0,0.0008950617283950618,486
expanded_204,b2c25,dQdV,0.0,0.010956790123456791,486
expanded_204,b2c25,dVdQ,0.0,0.022551440329218107,486
expanded_204,b2c25,dIdV,0.0,0.017170781893004115,486
expanded_204,b2c26,V_t,0.0,0.03874245472837022,497
expanded_204,b2c26,I_t,0.0,0.033943661971830984,497
expanded_204,b2c26,T_t,0.0,0.0,497
expanded_204,b2c26,dQdV,0.0,0.010835010060362173,497
expanded_204,b2c26,dVdQ,0.0,0.022937625754527163,497
expanded_204,b2c26,dIdV,0.0,0.01648893360160966,497
expanded_204,b2c27,V_t,0.0,0.03316801619433198,494
expanded_204,b2c27,I_t,0.0,0.004554655870445344,494
expanded_204,b2c27,T_t,0.0,0.0,494
expanded_204,b2c27,dQdV,0.0,0.010050607287449392,494
expanded_204,b2c27,dVdQ,0.0,0.02201417004048583,494
expanded_204,b2c27,dIdV,0.0,0.017317813765182186,494
expanded_204,b2c28,V_t,0.0,0.020944444444444446,540
expanded_204,b2c28,I_t,0.0,0.004694444444444445,540
expanded_204,b2c28,T_t,0.0,0.0,540
expanded_204,b2c28,dQdV,0.0,0.010638888888888889,540
expanded_204,b2c28,dVdQ,0.0,0.022185185185185186,540
expanded_204,b2c28,dIdV,0.0,0.018657407407407407,540
expanded_204,b2c29,V_t,0.0,0.023723608445297504,521
expanded_204,b2c29,I_t,0.0,0.005259117082533589,521
expanded_204,b2c29,T_t,0.0,0.012792706333973128,521
expanded_204,b2c29,dQdV,0.0,0.010950095969289827,521
expanded_204,b2c29,dVdQ,0.0,0.02592130518234165,521
expanded_204,b2c29,dIdV,0.0,0.020220729366602685,521
expanded_204,b2c30,V_t,0.0,0.025494071146245058,506
expanded_204,b2c30,I_t,0.0,0.006867588932806324,506
expanded_204,b2c30,T_t,0.0,0.0,506
expanded_204,b2c30,dQdV,0.0,0.01007905138339921,506
expanded_204,b2c30,dVdQ,0.0,0.023171936758893282,506
expanded_204,b2c30,dIdV,0.0,0.01734189723320158,506
expanded_204,b2c31,V_t,0.0,0.026814671814671814,518
expanded_204,b2c31,I_t,0.0,0.009942084942084942,518
expanded_204,b2c31,T_t,0.0,0.0,518
expanded_204,b2c31,dQdV,0.0,0.00945945945945946,518
expanded_204,b2c31,dVdQ,0.0,0.021158301158301158,518
expanded_204,b2c31,dIdV,0.0,0.017586872586872585,518
expanded_204,b2c32,V_t,0.0,0.041390423572744015,543
expanded_204,b2c32,I_t,0.0,0.0028084714548802948,543
expanded_204,b2c32,T_t,0.0,0.006639042357274401,543
expanded_204,b2c32,dQdV,0.0,0.010580110497237569,543
expanded_204,b2c32,dVdQ,0.0,0.022044198895027626,543
expanded_204,b2c32,dIdV,0.0,0.016657458563535912,543
expanded_204,b2c33,V_t,0.0,0.03906422018348624,545
expanded_204,b2c33,I_t,0.0,0.0028073394495412842,545
expanded_204,b2c33,T_t,0.0,0.0,545
expanded_204,b2c33,dQdV,0.0,0.00989908256880734,545
expanded_204,b2c33,dVdQ,0.0,0.02171559633027523,545
expanded_204,b2c33,dIdV,0.0,0.017293577981651376,545
expanded_204,b2c34,V_t,0.0,0.027095238095238096,525
expanded_204,b2c34,I_t,0.0,0.0012095238095238094,525
expanded_204,b2c34,T_t,0.0,0.0002095238095238095,525
expanded_204,b2c34,dQdV,0.0,0.008695238095238094,525
expanded_204,b2c34,dVdQ,0.0,0.021666666666666667,525
expanded_204,b2c34,dIdV,0.0,0.017885714285714286,525
expanded_204,b2c35,V_t,0.0,0.03614432989690722,485
expanded_204,b2c35,I_t,0.0,0.003989690721649485,485
expanded_204,b2c35,T_t,0.0,0.046257731958762885,485
expanded_204,b2c35,dQdV,0.0,0.011845360824742268,485
expanded_204,b2c35,dVdQ,0.0,0.020989690721649485,485
expanded_204,b2c35,dIdV,0.0,0.01834020618556701,485
expanded_204,b2c36,V_t,0.0,0.04032200357781753,559
expanded_204,b2c36,I_t,0.0,0.0021377459749552775,559
expanded_204,b2c36,T_t,0.0,0.028193202146690518,559
expanded_204,b2c36,dQdV,0.0,0.008542039355992844,559
expanded_204,b2c36,dVdQ,0.0,0.024991055456171734,559
expanded_204,b2c36,dIdV,0.0,0.013121645796064401,559
expanded_204,b2c37,V_t,0.0,0.028652694610778445,501
expanded_204,b2c37,I_t,0.0,0.0010179640718562875,501
expanded_204,b2c37,T_t,0.0,0.0,501
expanded_204,b2c37,dQdV,0.0,0.010818363273453094,501
expanded_204,b2c37,dVdQ,0.0,0.022614770459081838,501
expanded_204,b2c37,dIdV,0.0,0.01526946107784431,501
expanded_204,b2c38,V_t,0.0,0.0297119341563786,486
expanded_204,b2c38,I_t,0.0,0.0011625514403292181,486
expanded_204,b2c38,T_t,0.0,0.0,486
expanded_204,b2c38,dQdV,0.0,0.010606995884773663,486
expanded_204,b2c38,dVdQ,0.0,0.022078189300411524,486
expanded_204,b2c38,dIdV,0.0,0.017335390946502056,486
expanded_204,b2c39,V_t,0.0,0.02580375782881002,479
expanded_204,b2c39,I_t,0.0,0.0018162839248434238,479
expanded_204,b2c39,T_t,0.0,0.0,479
expanded_204,b2c39,dQdV,0.0,0.009603340292275574,479
expanded_204,b2c39,dVdQ,0.0,0.024144050104384134,479
expanded_204,b2c39,dIdV,0.0,0.017724425887265135,479
expanded_204,b2c40,V_t,0.0,0.012466918714555766,529
expanded_204,b2c40,I_t,0.0,0.029508506616257087,529
expanded_204,b2c40,T_t,0.0,0.013950850661625708,529
expanded_204,b2c40,dQdV,0.0,0.018667296786389415,529
expanded_204,b2c40,dVdQ,0.0,0.028393194706994328,529
expanded_204,b2c40,dIdV,0.0,0.020151228733459356,529
expanded_204,b2c41,V_t,0.0,0.018314855875831485,451
expanded_204,b2c41,I_t,0.0,0.044290465631929045,451
expanded_204,b2c41,T_t,0.0,0.000565410199556541,451
expanded_204,b2c41,dQdV,0.0,0.016341463414634147,451
expanded_204,b2c41,dVdQ,0.0,0.023303769401330377,451
expanded_204,b2c41,dIdV,0.0,0.021097560975609757,451
expanded_204,b2c42,V_t,0.0,0.013533604887983707,491
expanded_204,b2c42,I_t,0.0,0.02660896130346232,491
expanded_204,b2c42,T_t,0.0,0.0130040733197556,491
expanded_204,b2c42,dQdV,0.0,0.01689409368635438,491
expanded_204,b2c42,dVdQ,0.0,0.020967413441955192,491
expanded_204,b2c42,dIdV,0.0,0.019205702647657842,491
expanded_204,b2c43,V_t,0.0,0.014742798353909466,486
expanded_204,b2c43,I_t,0.0,0.02705761316872428,486
expanded_204,b2c43,T_t,0.0,0.00026748971193415636,486
expanded_204,b2c43,dQdV,0.0,0.017047325102880657,486
expanded_204,b2c43,dVdQ,0.0,0.024094650205761316,486
expanded_204,b2c43,dIdV,0.0,0.018590534979423867,486
expanded_204,b2c45,V_t,0.0,0.01364522417153996,513
expanded_204,b2c45,I_t,0.0,0.02894736842105263,513
expanded_204,b2c45,T_t,0.0,0.0,513
expanded_204,b2c45,dQdV,0.0,0.016978557504873294,513
expanded_204,b2c45,dVdQ,0.0,0.02161793372319688,513
expanded_204,b2c45,dIdV,0.0,0.02094541910331384,513
expanded_204,b2c46,V_t,0.0,0.015736607142857142,448
expanded_204,b2c46,I_t,0.0,0.026674107142857142,448
expanded_204,b2c46,T_t,0.0,0.0,448
expanded_204,b2c46,dQdV,0.0,0.01599330357142857,448
expanded_204,b2c46,dVdQ,0.0,0.023459821428571427,448
expanded_204,b2c46,dIdV,0.0,0.020200892857142858,448
expanded_204,b2c47,V_t,0.0,0.01625,744
expanded_204,b2c47,I_t,0.0,0.04465725806451613,744
expanded_204,b2c47,T_t,0.0,0.0,744
expanded_204,b2c47,dQdV,0.0,0.014065860215053764,744
expanded_204,b2c47,dVdQ,0.0,0.02282930107526882,744
expanded_204,b2c47,dIdV,0.0,0.021370967741935483,744
expanded_204,b3c0,V_t,0.0,0.004061569016881827,1007
expanded_204,b3c0,I_t,0.0,0.003565044687189672,1007
expanded_204,b3c0,T_t,0.0,0.0,1007
expanded_204,b3c0,dQdV,0.0,0.005312810327706058,1007
expanded_204,b3c0,dVdQ,0.0,0.018773584905660376,1007
expanded_204,b3c0,dIdV,0.0,0.021588877855014895,1007
expanded_204,b3c1,V_t,0.0,0.004264844486333647,1061
expanded_204,b3c1,I_t,0.0,0.0010273327049952876,1061
expanded_204,b3c1,T_t,0.0,2.3562676720075402e-05,1061
expanded_204,b3c1,dQdV,0.0,0.004660697455230914,1061
expanded_204,b3c1,dVdQ,0.0,0.01873704052780396,1061
expanded_204,b3c1,dIdV,0.0,0.02506597549481621,1061
expanded_204,b3c2,V_t,0.0,0.0024387351778656125,1265
expanded_204,b3c2,I_t,0.0,0.013517786561264821,1265
expanded_204,b3c2,T_t,0.0,0.16593675889328063,1265
expanded_204,b3c2,dQdV,0.0,0.005221343873517787,1265
expanded_204,b3c2,dVdQ,0.0,0.020130434782608696,1265
expanded_204,b3c2,dIdV,0.0,0.031537549407114625,1265
expanded_204,b3c3,V_t,0.0,0.0043261455525606465,1113
expanded_204,b3c3,I_t,0.0,0.0036253369272237195,1113
expanded_204,b3c3,T_t,0.0,0.11274932614555257,1113
expanded_204,b3c3,dQdV,0.0,0.005071877807726864,1113
expanded_204,b3c3,dVdQ,0.0,0.017681940700808627,1113
expanded_204,b3c3,dIdV,0.0,0.02526954177897574,1113
expanded_204,b3c4,V_t,0.0,0.0017973231357552581,1046
expanded_204,b3c4,I_t,0.0,0.0036567877629063096,1046
expanded_204,b3c4,T_t,0.0,0.0,1046
expanded_204,b3c4,dQdV,0.0,0.004455066921606118,1046
expanded_204,b3c4,dVdQ,0.0,0.019196940726577436,1046
expanded_204,b3c4,dIdV,0.0,0.02176864244741874,1046
expanded_204,b3c5,V_t,0.0,0.003450363196125908,826
expanded_204,b3c5,I_t,0.0,0.0013498789346246974,826
expanded_204,b3c5,T_t,0.0,0.04969128329297821,826
expanded_204,b3c5,dQdV,0.0,0.0052179176755447945,826
expanded_204,b3c5,dVdQ,0.0,0.018498789346246974,826
expanded_204,b3c5,dIdV,0.0,0.019921307506053268,826
expanded_204,b3c6,V_t,0.0,0.0020977443609022555,665
expanded_204,b3c6,I_t,0.0,0.003218045112781955,665
expanded_204,b3c6,T_t,0.0,0.0,665
expanded_204,b3c6,dQdV,0.0,0.0070075187969924815,665
expanded_204,b3c6,dVdQ,0.0,0.01819548872180451,665
expanded_204,b3c6,dIdV,0.0,0.03300751879699248,665
expanded_204,b3c7,V_t,0.0,0.005250817884405671,1834
expanded_204,b3c7,I_t,0.0,0.0035414394765539803,1834
expanded_204,b3c7,T_t,0.0,1.0905125408942203e-05,1834
expanded_204,b3c7,dQdV,0.0,0.003481461286804798,1834
expanded_204,b3c7,dVdQ,0.0,0.02185659760087241,1834
expanded_204,b3c7,dIdV,0.0,0.01924754634678299,1834
expanded_204,b3c8,V_t,0.0,0.0019552058111380146,826
expanded_204,b3c8,I_t,0.0,0.005320823244552058,826
expanded_204,b3c8,T_t,0.0,0.0,826
expanded_204,b3c8,dQdV,0.0,0.004757869249394673,826
expanded_204,b3c8,dVdQ,0.0,0.018983050847457626,826
expanded_204,b3c8,dIdV,0.0,0.01975181598062954,826
expanded_204,b3c9,V_t,0.0,0.004836065573770492,1037
expanded_204,b3c9,I_t,0.0,0.005270009643201543,1037
expanded_204,b3c9,T_t,0.0,0.0,1037
expanded_204,b3c9,dQdV,0.0,0.005033751205400193,1037
expanded_204,b3c9,dVdQ,0.0,0.020376084860173577,1037
expanded_204,b3c9,dIdV,0.0,0.013336547733847638,1037
expanded_204,b3c10,V_t,0.0,0.0026672862453531597,1076
expanded_204,b3c10,I_t,0.0,0.003657063197026022,1076
expanded_204,b3c10,T_t,0.0,0.0,1076
expanded_204,b3c10,dQdV,0.0,0.004865241635687733,1076
expanded_204,b3c10,dVdQ,0.0,0.020697026022304832,1076
expanded_204,b3c10,dIdV,0.0,0.020943308550185873,1076
expanded_204,b3c11,V_t,0.0,0.0039325153374233125,815
expanded_204,b3c11,I_t,0.0,0.0023067484662576687,815
expanded_204,b3c11,T_t,0.0,0.010239263803680981,815
expanded_204,b3c11,dQdV,0.0,0.004276073619631902,815
expanded_204,b3c11,dVdQ,0.0,0.019736196319018406,815
expanded_204,b3c11,dIdV,0.0,0.016208588957055216,815
expanded_204,b3c12,V_t,0.0,0.0021559139784946236,930
expanded_204,b3c12,I_t,0.0,0.0032526881720430106,930
expanded_204,b3c12,T_t,0.0,0.0,930
expanded_204,b3c12,dQdV,0.0,0.004505376344086021,930
expanded_204,b3c12,dVdQ,0.0,0.021994623655913977,930
expanded_204,b3c12,dIdV,0.0,0.01360752688172043,930
expanded_204,b3c13,V_t,0.0,0.0025675675675675674,814
expanded_204,b3c13,I_t,0.0,0.0012285012285012285,814
expanded_204,b3c13,T_t,0.0,0.0,814
expanded_204,b3c13,dQdV,0.0,0.005018427518427519,814
expanded_204,b3c13,dVdQ,0.0,0.020024570024570025,814
expanded_204,b3c13,dIdV,0.0,0.018759213759213758,814
expanded_204,b3c14,V_t,0.0,0.004176401869158878,856
expanded_204,b3c14,I_t,0.0,0.0033060747663551404,856
expanded_204,b3c14,T_t,0.0,0.0,856
expanded_204,b3c14,dQdV,0.0,0.004801401869158879,856
expanded_204,b3c14,dVdQ,0.0,0.01855140186915888,856
expanded_204,b3c14,dIdV,0.0,0.016220794392523365,856
expanded_204,b3c15,V_t,0.0,0.00397025171624714,874
expanded_204,b3c15,I_t,0.0,0.0033981693363844393,874
expanded_204,b3c15,T_t,0.0,0.0,874
expanded_204,b3c15,dQdV,0.0,0.0042276887871853545,874
expanded_204,b3c15,dVdQ,0.0,0.019382151029748284,874
expanded_204,b3c15,dIdV,0.0,0.01702517162471396,874
expanded_204,b3c16,V_t,0.0,0.00203239608801956,1636
expanded_204,b3c16,I_t,0.0,0.003147921760391198,1636
expanded_204,b3c16,T_t,0.0,4.584352078239609e-05,1636
expanded_204,b3c16,dQdV,0.0,0.004391809290953545,1636
expanded_204,b3c16,dVdQ,0.0,0.019061735941320292,1636
expanded_204,b3c16,dIdV,0.0,0.02770476772616137,1636
expanded_204,b3c17,V_t,0.0,0.003994668697638995,1313
expanded_204,b3c17,I_t,0.0,0.0055407463823305405,1313
expanded_204,b3c17,T_t,0.0,0.0,1313
expanded_204,b3c17,dQdV,0.0,0.005632140137090632,1313
expanded_204,b3c17,dVdQ,0.0,0.019817212490479817,1313
expanded_204,b3c17,dIdV,0.0,0.022905559786747905,1313
expanded_204,b3c18,V_t,0.0,0.0017832167832167833,1144
expanded_204,b3c18,I_t,0.0,0.0032298951048951047,1144
expanded_204,b3c18,T_t,0.0,0.0,1144
expanded_204,b3c18,dQdV,0.0,0.006359265734265734,1144
expanded_204,b3c18,dVdQ,0.0,0.019567307692307693,1144
expanded_204,b3c18,dIdV,0.0,0.029335664335664334,1144
expanded_204,b3c19,V_t,0.0,0.0017779705117085863,1153
expanded_204,b3c19,I_t,0.0,0.0025715524718126627,1153
expanded_204,b3c19,T_t,0.0,0.0,1153
expanded_204,b3c19,dQdV,0.0,0.006279271465741544,1153
expanded_204,b3c19,dVdQ,0.0,0.02287510841283608,1153
expanded_204,b3c19,dIdV,0.0,0.02002601908065915,1153
expanded_204,b3c20,V_t,0.0,0.003840937114673243,811
expanded_204,b3c20,I_t,0.0,0.005961775585696671,811
expanded_204,b3c20,T_t,0.0,0.0,811
expanded_204,b3c20,dQdV,0.0,0.004907521578298397,811
expanded_204,b3c20,dVdQ,0.0,0.018853267570900122,811
expanded_204,b3c20,dIdV,0.0,0.01884093711467324,811
expanded_204,b3c21,V_t,0.0,0.003551948051948052,770
expanded_204,b3c21,I_t,0.0,0.0010454545454545454,770
expanded_204,b3c21,T_t,0.0,8.441558441558442e-05,770
expanded_204,b3c21,dQdV,0.0,0.007772727272727272,770
expanded_204,b3c21,dVdQ,0.0,0.01837012987012987,770
expanded_204,b3c21,dIdV,0.0,0.030454545454545453,770
expanded_204,b3c22,V_t,0.0,0.00148,1000
expanded_204,b3c22,I_t,0.0,0.004765,1000
expanded_204,b3c22,T_t,0.0,0.0,1000
expanded_204,b3c22,dQdV,0.0,0.0081,1000
expanded_204,b3c22,dVdQ,0.0,0.02184,1000
expanded_204,b3c22,dIdV,0.0,0.020125,1000
expanded_204,b3c23,V_t,0.0,0.004949725776965265,2188
expanded_204,b3c23,I_t,0.0,0.005239945155393053,2188
expanded_204,b3c23,T_t,0.0,0.0,2188
expanded_204,b3c23,dQdV,0.0,0.004572669104204753,2188
expanded_204,b3c23,dVdQ,0.0,0.01857404021937843,2188
expanded_204,b3c23,dIdV,0.0,0.023697440585009142,2188
expanded_204,b3c24,V_t,0.0,0.004362089914945322,823
expanded_204,b3c24,I_t,0.0,0.0036330498177399757,823
expanded_204,b3c24,T_t,0.0,0.00015188335358444713,823
expanded_204,b3c24,dQdV,0.0,0.006044957472660996,823
expanded_204,b3c24,dVdQ,0.0,0.02151883353584447,823
expanded_204,b3c24,dIdV,0.0,0.018031591737545566,823
expanded_204,b3c25,V_t,0.0,0.0026950354609929076,987
expanded_204,b3c25,I_t,0.0,0.00339918946301925,987
expanded_204,b3c25,T_t,0.0,0.04617527862208713,987
expanded_204,b3c25,dQdV,0.0,0.005,987
expanded_204,b3c25,dVdQ,0.0,0.02089159067882472,987
expanded_204,b3c25,dIdV,0.0,0.018049645390070923,987
expanded_204,b3c26,V_t,0.0,0.005092592592592593,1026
expanded_204,b3c26,I_t,0.0,0.006374269005847953,1026
expanded_204,b3c26,T_t,0.0,0.10417641325536062,1026
expanded_204,b3c26,dQdV,0.0,0.004522417153996101,1026
expanded_204,b3c26,dVdQ,0.0,0.0201364522417154,1026
expanded_204,b3c26,dIdV,0.0,0.016778752436647174,1026
expanded_204,b3c27,V_t,0.0,0.0023879716981132075,848
expanded_204,b3c27,I_t,0.0,0.0016627358490566037,848
expanded_204,b3c27,T_t,0.0,0.03128537735849057,848
expanded_204,b3c27,dQdV,0.0,0.005212264150943396,848
expanded_204,b3c27,dVdQ,0.0,0.019227594339622643,848
expanded_204,b3c27,dIdV,0.0,0.026992924528301886,848
expanded_204,b3c28,V_t,0.0,0.004582560296846011,539
expanded_204,b3c28,I_t,0.0,0.003896103896103896,539
expanded_204,b3c28,T_t,0.0,0.09349721706864564,539
expanded_204,b3c28,dQdV,0.0,0.006948051948051948,539
expanded_204,b3c28,dVdQ,0.0,0.017207792207792207,539
expanded_204,b3c28,dIdV,0.0,0.030742115027829312,539
expanded_204,b3c29,V_t,0.0,0.004865654205607477,856
expanded_204,b3c29,I_t,0.0,0.001758177570093458,856
expanded_204,b3c29,T_t,0.0,0.0,856
expanded_204,b3c29,dQdV,0.0,0.0057476635514018696,856
expanded_204,b3c29,dVdQ,0.0,0.017102803738317757,856
expanded_204,b3c29,dIdV,0.0,0.024328271028037383,856
expanded_204,b3c30,V_t,0.0,0.002465166130760986,933
expanded_204,b3c30,I_t,0.0,0.0024490889603429795,933
expanded_204,b3c30,T_t,0.0,0.0,933
expanded_204,b3c30,dQdV,0.0,0.0048392282958199355,933
expanded_204,b3c30,dVdQ,0.0,0.019903536977491962,933
expanded_204,b3c30,dIdV,0.0,0.018386923901393355,933
expanded_204,b3c31,V_t,0.0,0.0019753086419753087,729
expanded_204,b3c31,I_t,0.0,0.001652949245541838,729
expanded_204,b3c31,T_t,0.0,0.0,729
expanded_204,b3c31,dQdV,0.0,0.004327846364883402,729
expanded_204,b3c31,dVdQ,0.0,0.020713305898491085,729
expanded_204,b3c31,dIdV,0.0,0.015445816186556927,729
expanded_204,b3c32,V_t,0.0,0.004398479427549195,2236
expanded_204,b3c32,I_t,0.0,0.009492397137745976,2236
expanded_204,b3c32,T_t,0.0,0.0005925760286225403,2236
expanded_204,b3c32,dQdV,0.0,0.009944096601073345,2236
expanded_204,b3c32,dVdQ,0.0,0.018957960644007156,2236
expanded_204,b3c32,dIdV,0.0,0.03233228980322003,2236
expanded_204,b3c33,V_t,0.0,0.0036115444617784713,1282
expanded_204,b3c33,I_t,0.0,0.014360374414976599,1282
expanded_204,b3c33,T_t,0.0,0.0,1282
expanded_204,b3c33,dQdV,0.0,0.012745709828393136,1282
expanded_204,b3c33,dVdQ,0.0,0.019282371294851795,1282
expanded_204,b3c33,dIdV,0.0,0.026801872074882997,1282
expanded_204,b3c34,V_t,0.0,0.001782006920415225,1156
expanded_204,b3c34,I_t,0.0,0.0047621107266435985,1156
expanded_204,b3c34,T_t,0.0,0.034143598615916954,1156
expanded_204,b3c34,dQdV,0.0,0.013551038062283737,1156
expanded_204,b3c34,dVdQ,0.0,0.020726643598615917,1156
expanded_204,b3c34,dIdV,0.0,0.025726643598615918,1156
expanded_204,b3c35,V_t,0.0,0.0035472043996333637,1091
expanded_204,b3c35,I_t,0.0,0.008258478460128322,1091
expanded_204,b3c35,T_t,0.0,0.027548120989917508,1091
expanded_204,b3c35,dQdV,0.0,0.014518790100824932,1091
expanded_204,b3c35,dVdQ,0.0,0.02036205316223648,1091
expanded_204,b3c35,dIdV,0.0,0.024051329055912007,1091
expanded_204,b3c36,V_t,0.0,0.003072747014115092,921
expanded_204,b3c36,I_t,0.0,0.0078013029315960915,921
expanded_204,b3c36,T_t,0.0,0.09991313789359392,921
expanded_204,b3c36,dQdV,0.0,0.014299674267100977,921
expanded_204,b3c36,dVdQ,0.0,0.019115092290988057,921
expanded_204,b3c36,dIdV,0.0,0.02684039087947883,921
expanded_204,b3c37,V_t,0.0,0.006739913544668588,1388
expanded_204,b3c37,I_t,0.0,0.007701729106628242,1388
expanded_204,b3c37,T_t,0.0,0.002590057636887608,1388
expanded_204,b3c37,dQdV,0.0,0.012237031700288184,1388
expanded_204,b3c37,dVdQ,0.0,0.021131123919308357,1388
expanded_204,b3c37,dIdV,0.0,0.03668587896253602,1388
expanded_204,b3c38,V_t,0.0,0.002139161924469736,1933
expanded_204,b3c38,I_t,0.0,0.006386445938954992,1933
expanded_204,b3c38,T_t,0.0,0.0,1933
expanded_204,b3c38,dQdV,0.0,0.013122090015519916,1933
expanded_204,b3c38,dVdQ,0.0,0.02209260217278841,1933
expanded_204,b3c38,dIdV,0.0,0.022878944645628556,1933
expanded_204,b3c39,V_t,0.0,0.0019540727902946273,1154
expanded_204,b3c39,I_t,0.0,0.006902079722703639,1154
expanded_204,b3c39,T_t,0.0,0.0,1154
expanded_204,b3c39,dQdV,0.0,0.01281629116117851,1154
expanded_204,b3c39,dVdQ,0.0,0.021403812824956674,1154
